model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,within_session,sub-043,ses-03,,,0,0.000000,144,36,20,41,0.950000,0.950000,0.949875,1.000000,0.083735,0.056253,0.059579
deepconvnet,within_session,sub-043,ses-03,,,0,1.000000,144,36,20,15,0.900000,0.900000,0.898990,0.930000,0.454668,0.204925,0.121055
deepconvnet,within_session,sub-043,ses-03,,,0,2.000000,144,36,20,47,0.950000,0.950000,0.949875,0.990000,0.089578,0.059251,0.022605
deepconvnet,within_session,sub-043,ses-03,,,0,3.000000,144,36,20,76,1.000000,1.000000,1.000000,1.000000,0.010353,0.001380,0.009983
deepconvnet,within_session,sub-043,ses-03,,,0,4.000000,144,36,20,77,0.950000,0.950000,0.949875,1.000000,0.044707,0.030691,0.032167
deepconvnet,within_session,sub-043,ses-03,,,0,5.000000,144,36,20,83,1.000000,1.000000,1.000000,1.000000,0.026996,0.011486,0.023385
deepconvnet,within_session,sub-043,ses-03,,,0,6.000000,144,36,20,6,1.000000,1.000000,1.000000,1.000000,0.077913,0.024238,0.070726
deepconvnet,within_session,sub-043,ses-03,,,0,7.000000,144,36,20,80,1.000000,1.000000,1.000000,1.000000,0.000691,0.000011,0.000688
deepconvnet,within_session,sub-043,ses-03,,,0,8.000000,144,36,20,3,0.800000,0.800000,0.797980,0.890000,0.520999,0.319912,0.167650
deepconvnet,within_session,sub-043,ses-03,,,0,9.000000,144,36,20,34,0.800000,0.800000,0.797980,0.870000,1.041700,0.370028,0.190469
deepconvnet,within_session,sub-044,ses-01,,,0,0.000000,144,36,20,3,0.600000,0.600000,0.595960,0.610000,0.675516,0.484186,0.145236
deepconvnet,within_session,sub-044,ses-01,,,0,1.000000,144,36,20,1,0.500000,0.500000,0.494949,0.550000,0.680967,0.489440,0.157663
deepconvnet,within_session,sub-044,ses-01,,,0,2.000000,144,36,20,8,0.650000,0.650000,0.649123,0.720000,0.646298,0.464709,0.305100
deepconvnet,within_session,sub-044,ses-01,,,0,3.000000,144,36,20,1,0.500000,0.500000,0.494949,0.550000,0.782388,0.573725,0.229183
deepconvnet,within_session,sub-044,ses-01,,,0,4.000000,144,36,20,4,0.650000,0.650000,0.641944,0.610000,0.743847,0.517189,0.217521
deepconvnet,within_session,sub-044,ses-01,,,0,5.000000,144,36,20,1,0.600000,0.600000,0.583333,0.690000,0.627238,0.441286,0.132314
deepconvnet,within_session,sub-044,ses-01,,,0,6.000000,144,36,20,4,0.700000,0.700000,0.687500,0.600000,0.746632,0.501135,0.195293
deepconvnet,within_session,sub-044,ses-01,,,0,7.000000,144,36,20,4,0.450000,0.450000,0.448622,0.500000,0.845949,0.618234,0.342234
deepconvnet,within_session,sub-044,ses-01,,,0,8.000000,144,36,20,1,0.500000,0.500000,0.450549,0.510000,0.740215,0.540856,0.203500
deepconvnet,within_session,sub-044,ses-01,,,0,9.000000,144,36,20,1,0.550000,0.550000,0.548872,0.610000,0.658170,0.467479,0.122258
deepconvnet,within_session,sub-044,ses-02,,,0,0.000000,144,36,20,4,0.850000,0.850000,0.846547,0.790000,0.603927,0.385615,0.327493
deepconvnet,within_session,sub-044,ses-02,,,0,1.000000,144,36,20,12,0.750000,0.750000,0.749373,0.670000,0.939191,0.494535,0.275569
deepconvnet,within_session,sub-044,ses-02,,,0,2.000000,144,36,20,27,0.650000,0.650000,0.641944,0.750000,0.994969,0.562920,0.300260
deepconvnet,within_session,sub-044,ses-02,,,0,3.000000,144,36,20,6,0.600000,0.600000,0.595960,0.740000,0.716251,0.507412,0.279993
deepconvnet,within_session,sub-044,ses-02,,,0,4.000000,144,36,20,11,0.700000,0.700000,0.700000,0.700000,0.734077,0.479900,0.218476
deepconvnet,within_session,sub-044,ses-02,,,0,5.000000,144,36,20,12,0.900000,0.900000,0.900000,0.950000,0.280263,0.167979,0.123702
deepconvnet,within_session,sub-044,ses-02,,,0,6.000000,144,36,20,13,0.750000,0.750000,0.749373,0.780000,0.581047,0.387999,0.220945
deepconvnet,within_session,sub-044,ses-02,,,0,7.000000,144,36,20,9,0.900000,0.900000,0.900000,0.950000,0.346558,0.204432,0.160834
deepconvnet,within_session,sub-044,ses-02,,,0,8.000000,144,36,20,9,0.650000,0.650000,0.649123,0.700000,0.732041,0.510632,0.329627
deepconvnet,within_session,sub-044,ses-02,,,0,9.000000,144,36,20,26,0.750000,0.750000,0.749373,0.710000,1.104981,0.466634,0.239932
deepconvnet,within_session,sub-044,ses-03,,,0,0.000000,144,36,20,14,0.850000,0.850000,0.849624,0.950000,0.311040,0.200574,0.127818
deepconvnet,within_session,sub-044,ses-03,,,0,1.000000,144,36,20,17,0.850000,0.850000,0.849624,0.920000,0.482557,0.250286,0.095911
deepconvnet,within_session,sub-044,ses-03,,,0,2.000000,144,36,20,26,0.700000,0.700000,0.696970,0.680000,1.325568,0.557801,0.315627
deepconvnet,within_session,sub-044,ses-03,,,0,3.000000,144,36,20,28,0.700000,0.700000,0.700000,0.750000,1.197543,0.548606,0.289948
deepconvnet,within_session,sub-044,ses-03,,,0,4.000000,144,36,20,15,0.700000,0.700000,0.696970,0.880000,0.441906,0.304620,0.176530
deepconvnet,within_session,sub-044,ses-03,,,0,5.000000,144,36,20,32,0.800000,0.800000,0.791667,0.940000,0.405217,0.235054,0.145934
deepconvnet,within_session,sub-044,ses-03,,,0,6.000000,144,36,20,37,0.750000,0.750000,0.749373,0.750000,1.090348,0.467299,0.283569
deepconvnet,within_session,sub-044,ses-03,,,0,7.000000,144,36,20,15,0.650000,0.650000,0.626667,0.800000,0.973271,0.528138,0.302676
deepconvnet,within_session,sub-044,ses-03,,,0,8.000000,144,36,20,26,0.750000,0.750000,0.749373,0.810000,0.926685,0.352252,0.228872
deepconvnet,within_session,sub-044,ses-03,,,0,9.000000,144,36,20,9,0.750000,0.750000,0.744246,0.760000,0.973564,0.471362,0.287599
deepconvnet,within_session,sub-045,ses-01,,,0,0.000000,144,36,20,11,0.750000,0.750000,0.744246,0.670000,0.746949,0.462305,0.240476
deepconvnet,within_session,sub-045,ses-01,,,0,1.000000,144,36,20,57,0.700000,0.700000,0.696970,0.800000,0.821529,0.402337,0.218472
deepconvnet,within_session,sub-045,ses-01,,,0,2.000000,144,36,20,14,0.850000,0.850000,0.849624,0.930000,0.376831,0.241777,0.159173
deepconvnet,within_session,sub-045,ses-01,,,0,3.000000,144,36,20,6,0.650000,0.650000,0.641944,0.690000,0.715089,0.514395,0.230384
deepconvnet,within_session,sub-045,ses-01,,,0,4.000000,144,36,20,4,0.500000,0.500000,0.494949,0.500000,1.000578,0.658881,0.252873
deepconvnet,within_session,sub-045,ses-01,,,0,5.000000,144,36,20,19,0.750000,0.750000,0.744246,0.860000,0.594025,0.358053,0.237942
deepconvnet,within_session,sub-045,ses-01,,,0,6.000000,144,36,20,79,0.900000,0.900000,0.898990,0.960000,0.611071,0.203634,0.110365
deepconvnet,within_session,sub-045,ses-01,,,0,7.000000,144,36,20,91,0.850000,0.850000,0.846547,0.950000,0.859511,0.297190,0.147814
deepconvnet,within_session,sub-045,ses-01,,,0,8.000000,144,36,20,15,0.800000,0.800000,0.797980,0.860000,0.460914,0.294195,0.164814
deepconvnet,within_session,sub-045,ses-01,,,0,9.000000,144,36,20,15,0.650000,0.650000,0.626667,0.820000,0.681072,0.435898,0.204501
deepconvnet,within_session,sub-045,ses-02,,,0,0.000000,144,36,20,5,0.700000,0.700000,0.696970,0.800000,0.593059,0.411699,0.158953
deepconvnet,within_session,sub-045,ses-02,,,0,1.000000,144,36,20,18,0.950000,0.950000,0.949875,0.910000,0.438347,0.132141,0.117751
deepconvnet,within_session,sub-045,ses-02,,,0,2.000000,144,36,20,19,0.650000,0.650000,0.649123,0.780000,1.077647,0.460711,0.246435
deepconvnet,within_session,sub-045,ses-02,,,0,3.000000,144,36,20,28,0.650000,0.650000,0.641944,0.820000,0.939443,0.424164,0.264720
deepconvnet,within_session,sub-045,ses-02,,,0,4.000000,144,36,20,13,0.750000,0.750000,0.749373,0.830000,0.540224,0.356742,0.218240
deepconvnet,within_session,sub-045,ses-02,,,0,5.000000,144,36,20,13,0.600000,0.600000,0.595960,0.620000,1.503035,0.584375,0.236770
deepconvnet,within_session,sub-045,ses-02,,,0,6.000000,144,36,20,46,0.800000,0.800000,0.797980,0.890000,0.543962,0.261053,0.169048
deepconvnet,within_session,sub-045,ses-02,,,0,7.000000,144,36,20,16,0.850000,0.850000,0.849624,0.890000,0.454462,0.274032,0.131635
deepconvnet,within_session,sub-045,ses-02,,,0,8.000000,144,36,20,19,0.900000,0.900000,0.898990,0.900000,0.387594,0.224284,0.157385
deepconvnet,within_session,sub-045,ses-02,,,0,9.000000,144,36,20,7,0.800000,0.800000,0.800000,0.800000,0.649840,0.370025,0.192934
deepconvnet,within_session,sub-045,ses-03,,,0,0.000000,144,36,20,22,0.950000,0.950000,0.949875,1.000000,0.071057,0.042359,0.053143
deepconvnet,within_session,sub-045,ses-03,,,0,1.000000,144,36,20,77,0.850000,0.850000,0.849624,0.960000,0.511378,0.289352,0.158175
deepconvnet,within_session,sub-045,ses-03,,,0,2.000000,144,36,20,63,0.950000,0.950000,0.949875,0.950000,0.293458,0.114681,0.077013
deepconvnet,within_session,sub-045,ses-03,,,0,3.000000,144,36,20,13,0.850000,0.850000,0.849624,0.820000,0.607939,0.349295,0.240625
deepconvnet,within_session,sub-045,ses-03,,,0,4.000000,144,36,20,19,0.800000,0.800000,0.800000,0.870000,0.548966,0.278220,0.136100
deepconvnet,within_session,sub-045,ses-03,,,0,5.000000,144,36,20,34,0.800000,0.800000,0.800000,0.910000,0.366658,0.228226,0.146850
deepconvnet,within_session,sub-045,ses-03,,,0,6.000000,144,36,20,23,0.700000,0.700000,0.696970,0.780000,1.118013,0.488008,0.266930
deepconvnet,within_session,sub-045,ses-03,,,0,7.000000,144,36,20,11,0.900000,0.900000,0.900000,0.960000,0.245791,0.145117,0.080850
deepconvnet,within_session,sub-045,ses-03,,,0,8.000000,144,36,20,35,0.950000,0.950000,0.949875,0.990000,0.134703,0.077832,0.103453
deepconvnet,within_session,sub-045,ses-03,,,0,9.000000,144,36,20,52,0.800000,0.800000,0.800000,0.810000,1.144458,0.373832,0.213533
deepconvnet,within_session,sub-046,ses-01,,,0,0.000000,144,36,20,39,0.950000,0.950000,0.949875,1.000000,0.202735,0.098125,0.054197
deepconvnet,within_session,sub-046,ses-01,,,0,1.000000,144,36,20,50,1.000000,1.000000,1.000000,1.000000,0.001060,0.000017,0.001055
deepconvnet,within_session,sub-046,ses-01,,,0,2.000000,144,36,20,86,1.000000,1.000000,1.000000,1.000000,0.000323,0.000002,0.000323
deepconvnet,within_session,sub-046,ses-01,,,0,3.000000,144,36,20,99,1.000000,1.000000,1.000000,1.000000,0.004791,0.000729,0.004598
deepconvnet,within_session,sub-046,ses-01,,,0,4.000000,144,36,20,56,0.950000,0.950000,0.949875,1.000000,0.174359,0.094488,0.052715
deepconvnet,within_session,sub-046,ses-01,,,0,5.000000,144,36,20,33,0.950000,0.950000,0.949875,1.000000,0.085761,0.062734,0.047781
deepconvnet,within_session,sub-046,ses-01,,,0,6.000000,144,36,20,31,0.950000,0.950000,0.949875,0.980000,0.160134,0.092270,0.056659
deepconvnet,within_session,sub-046,ses-01,,,0,7.000000,144,36,20,23,0.950000,0.950000,0.949875,0.970000,0.180850,0.101391,0.080856
deepconvnet,within_session,sub-046,ses-01,,,0,8.000000,144,36,20,44,0.850000,0.850000,0.846547,1.000000,0.153124,0.115264,0.094431
deepconvnet,within_session,sub-046,ses-01,,,0,9.000000,144,36,20,96,1.000000,1.000000,1.000000,1.000000,0.000827,0.000024,0.000821
deepconvnet,within_session,sub-046,ses-02,,,0,0.000000,144,36,20,63,1.000000,1.000000,1.000000,1.000000,0.002872,0.000107,0.002845
deepconvnet,within_session,sub-046,ses-02,,,0,1.000000,144,36,20,43,1.000000,1.000000,1.000000,1.000000,0.000500,0.000002,0.000500
deepconvnet,within_session,sub-046,ses-02,,,0,2.000000,144,36,20,37,1.000000,1.000000,1.000000,1.000000,0.011965,0.001479,0.011574
deepconvnet,within_session,sub-046,ses-02,,,0,3.000000,144,36,20,40,1.000000,1.000000,1.000000,1.000000,0.026536,0.008150,0.024118
deepconvnet,within_session,sub-046,ses-02,,,0,4.000000,144,36,20,36,1.000000,1.000000,1.000000,1.000000,0.027038,0.011218,0.023682
deepconvnet,within_session,sub-046,ses-02,,,0,5.000000,144,36,20,44,1.000000,1.000000,1.000000,1.000000,0.004879,0.000319,0.004797
deepconvnet,within_session,sub-046,ses-02,,,0,6.000000,144,36,20,19,0.900000,0.900000,0.898990,0.990000,0.183379,0.129937,0.094607
deepconvnet,within_session,sub-046,ses-02,,,0,7.000000,144,36,20,38,1.000000,1.000000,1.000000,1.000000,0.036151,0.016753,0.030923
deepconvnet,within_session,sub-046,ses-02,,,0,8.000000,144,36,20,34,0.950000,0.950000,0.949875,1.000000,0.060656,0.045139,0.038716
deepconvnet,within_session,sub-046,ses-02,,,0,9.000000,144,36,20,91,0.950000,0.950000,0.949875,0.990000,0.235039,0.109831,0.065554
deepconvnet,within_session,sub-046,ses-03,,,0,0.000000,144,36,20,46,0.850000,0.850000,0.849624,0.940000,0.489768,0.189780,0.113687
deepconvnet,within_session,sub-046,ses-03,,,0,1.000000,144,36,20,48,1.000000,1.000000,1.000000,1.000000,0.017103,0.004754,0.015730
deepconvnet,within_session,sub-046,ses-03,,,0,2.000000,144,36,20,34,1.000000,1.000000,1.000000,1.000000,0.034198,0.018552,0.027765
deepconvnet,within_session,sub-046,ses-03,,,0,3.000000,144,36,20,98,0.950000,0.950000,0.949875,0.940000,0.592273,0.100005,0.049491
deepconvnet,within_session,sub-046,ses-03,,,0,4.000000,144,36,20,39,0.950000,0.950000,0.949875,1.000000,0.116325,0.078473,0.034561
deepconvnet,within_session,sub-046,ses-03,,,0,5.000000,144,36,20,30,0.950000,0.950000,0.949875,0.990000,0.093558,0.064963,0.065008
deepconvnet,within_session,sub-046,ses-03,,,0,6.000000,144,36,20,39,0.800000,0.800000,0.800000,0.900000,0.576313,0.352621,0.172997
deepconvnet,within_session,sub-046,ses-03,,,0,7.000000,144,36,20,22,0.900000,0.900000,0.900000,0.950000,0.462728,0.199678,0.107870
deepconvnet,within_session,sub-046,ses-03,,,0,8.000000,144,36,20,64,0.950000,0.950000,0.949875,1.000000,0.080333,0.055264,0.052510
deepconvnet,within_session,sub-046,ses-03,,,0,9.000000,144,36,20,31,1.000000,1.000000,1.000000,1.000000,0.024501,0.007390,0.022375
deepconvnet,within_session,sub-047,ses-01,,,0,0.000000,144,36,20,17,0.800000,0.800000,0.791667,0.830000,0.782918,0.331480,0.207001
deepconvnet,within_session,sub-047,ses-01,,,0,1.000000,144,36,20,10,0.950000,0.950000,0.949875,1.000000,0.309330,0.176503,0.196471
deepconvnet,within_session,sub-047,ses-01,,,0,2.000000,144,36,20,12,0.750000,0.750000,0.749373,0.880000,0.454521,0.308745,0.217731
deepconvnet,within_session,sub-047,ses-01,,,0,3.000000,144,36,20,31,0.850000,0.850000,0.849624,0.920000,0.411331,0.242893,0.177631
deepconvnet,within_session,sub-047,ses-01,,,0,4.000000,144,36,20,21,0.800000,0.800000,0.800000,0.830000,0.863219,0.344754,0.186340
deepconvnet,within_session,sub-047,ses-01,,,0,5.000000,144,36,20,13,0.800000,0.800000,0.797980,0.890000,0.410979,0.262230,0.152889
deepconvnet,within_session,sub-047,ses-01,,,0,6.000000,144,36,20,38,0.750000,0.750000,0.749373,0.810000,1.102862,0.486627,0.261176
deepconvnet,within_session,sub-047,ses-01,,,0,7.000000,144,36,20,10,0.650000,0.650000,0.626667,0.820000,0.617903,0.430570,0.229337
deepconvnet,within_session,sub-047,ses-01,,,0,8.000000,144,36,20,9,0.700000,0.700000,0.696970,0.800000,0.758974,0.431303,0.221429
deepconvnet,within_session,sub-047,ses-01,,,0,9.000000,144,36,20,1,0.600000,0.600000,0.583333,0.790000,0.549357,0.387303,0.220791
deepconvnet,within_session,sub-047,ses-02,,,0,0.000000,144,36,20,39,0.700000,0.700000,0.670330,0.870000,0.848068,0.465885,0.232322
deepconvnet,within_session,sub-047,ses-02,,,0,1.000000,144,36,20,53,0.950000,0.950000,0.949875,0.940000,0.346310,0.130173,0.122274
deepconvnet,within_session,sub-047,ses-02,,,0,2.000000,144,36,20,28,0.800000,0.800000,0.800000,0.890000,0.498303,0.309247,0.175213
deepconvnet,within_session,sub-047,ses-02,,,0,3.000000,144,36,20,19,0.750000,0.750000,0.749373,0.710000,0.623997,0.402583,0.169679
deepconvnet,within_session,sub-047,ses-02,,,0,4.000000,144,36,20,18,0.900000,0.900000,0.900000,0.920000,0.368922,0.178135,0.146811
deepconvnet,within_session,sub-047,ses-02,,,0,5.000000,144,36,20,11,0.700000,0.700000,0.670330,0.790000,0.665853,0.394706,0.184727
deepconvnet,within_session,sub-047,ses-02,,,0,6.000000,144,36,20,12,0.750000,0.750000,0.733333,0.910000,0.522181,0.348378,0.252629
deepconvnet,within_session,sub-047,ses-02,,,0,7.000000,144,36,20,33,0.900000,0.900000,0.898990,0.960000,0.356247,0.218871,0.162327
deepconvnet,within_session,sub-047,ses-02,,,0,8.000000,144,36,20,6,0.650000,0.650000,0.641944,0.680000,0.803619,0.507385,0.246402
deepconvnet,within_session,sub-047,ses-02,,,0,9.000000,144,36,20,24,0.850000,0.850000,0.849624,0.790000,0.564154,0.315607,0.269745
deepconvnet,within_session,sub-047,ses-03,,,0,0.000000,144,36,20,12,0.650000,0.650000,0.626667,0.670000,0.828292,0.574672,0.300925
deepconvnet,within_session,sub-047,ses-03,,,0,1.000000,144,36,20,23,0.700000,0.700000,0.700000,0.830000,0.496586,0.349952,0.154200
deepconvnet,within_session,sub-047,ses-03,,,0,2.000000,144,36,20,32,0.800000,0.800000,0.800000,0.940000,0.316446,0.222605,0.207245
deepconvnet,within_session,sub-047,ses-03,,,0,3.000000,144,36,20,22,0.750000,0.750000,0.749373,0.810000,0.631854,0.406456,0.173022
deepconvnet,within_session,sub-047,ses-03,,,0,4.000000,144,36,20,1,0.250000,0.250000,0.248120,0.310000,0.817563,0.619101,0.372825
deepconvnet,within_session,sub-047,ses-03,,,0,5.000000,144,36,20,34,0.800000,0.800000,0.797980,0.870000,0.548705,0.298346,0.149647
deepconvnet,within_session,sub-047,ses-03,,,0,6.000000,144,36,20,15,0.700000,0.700000,0.700000,0.670000,0.714920,0.471628,0.265250
deepconvnet,within_session,sub-047,ses-03,,,0,7.000000,144,36,20,3,0.550000,0.550000,0.548872,0.530000,0.700642,0.505096,0.286330
deepconvnet,within_session,sub-047,ses-03,,,0,8.000000,144,36,20,9,0.550000,0.550000,0.548872,0.470000,1.058710,0.647818,0.400307
deepconvnet,within_session,sub-047,ses-03,,,0,9.000000,144,36,20,26,0.800000,0.800000,0.800000,0.900000,0.404599,0.255488,0.167383
deepconvnet,within_session,sub-048,ses-01,,,0,0.000000,144,36,20,3,0.900000,0.900000,0.900000,0.880000,0.439552,0.242376,0.252738
deepconvnet,within_session,sub-048,ses-01,,,0,1.000000,144,36,20,5,0.800000,0.800000,0.791667,0.810000,0.656290,0.391961,0.237522
deepconvnet,within_session,sub-048,ses-01,,,0,2.000000,144,36,20,35,0.800000,0.800000,0.797980,0.860000,0.644878,0.329344,0.183446
deepconvnet,within_session,sub-048,ses-01,,,0,3.000000,144,36,20,1,0.750000,0.750000,0.744246,0.780000,0.554814,0.376516,0.191250
deepconvnet,within_session,sub-048,ses-01,,,0,4.000000,144,36,20,2,0.750000,0.750000,0.749373,0.880000,0.457070,0.305853,0.186941
deepconvnet,within_session,sub-048,ses-01,,,0,5.000000,144,36,20,34,0.800000,0.800000,0.791667,0.940000,0.658939,0.267184,0.168109
deepconvnet,within_session,sub-048,ses-01,,,0,6.000000,144,36,20,11,0.800000,0.800000,0.797980,0.860000,0.819785,0.338066,0.176613
deepconvnet,within_session,sub-048,ses-01,,,0,7.000000,144,36,20,7,0.850000,0.850000,0.849624,0.960000,0.282137,0.172832,0.165428
deepconvnet,within_session,sub-048,ses-01,,,0,8.000000,144,36,20,7,0.700000,0.700000,0.687500,0.850000,0.653625,0.387926,0.261055
deepconvnet,within_session,sub-048,ses-01,,,0,9.000000,144,36,20,9,0.700000,0.700000,0.696970,0.910000,0.379889,0.274999,0.245868
deepconvnet,within_session,sub-048,ses-02,,,0,0.000000,144,36,20,6,0.900000,0.900000,0.898990,0.940000,0.348474,0.220105,0.162588
deepconvnet,within_session,sub-048,ses-02,,,0,1.000000,144,36,20,18,0.700000,0.700000,0.696970,0.790000,0.744932,0.490357,0.294265
deepconvnet,within_session,sub-048,ses-02,,,0,2.000000,144,36,20,7,0.750000,0.750000,0.744246,0.960000,0.280562,0.178661,0.207981
deepconvnet,within_session,sub-048,ses-02,,,0,3.000000,144,36,20,8,0.900000,0.900000,0.898990,0.920000,0.315226,0.156877,0.126610
deepconvnet,within_session,sub-048,ses-02,,,0,4.000000,144,36,20,2,0.700000,0.700000,0.687500,0.890000,0.432833,0.296901,0.125471
deepconvnet,within_session,sub-048,ses-02,,,0,5.000000,144,36,20,24,0.950000,0.950000,0.949875,0.980000,0.168396,0.103300,0.086444
deepconvnet,within_session,sub-048,ses-02,,,0,6.000000,144,36,20,4,0.900000,0.900000,0.900000,0.940000,0.310294,0.203156,0.147687
deepconvnet,within_session,sub-048,ses-02,,,0,7.000000,144,36,20,6,0.900000,0.900000,0.900000,0.920000,0.305324,0.187367,0.139665
deepconvnet,within_session,sub-048,ses-02,,,0,8.000000,144,36,20,6,0.750000,0.750000,0.749373,0.850000,0.548020,0.307862,0.166567
deepconvnet,within_session,sub-048,ses-02,,,0,9.000000,144,36,20,49,0.850000,0.850000,0.849624,0.920000,0.569593,0.285093,0.148093
deepconvnet,within_session,sub-048,ses-03,,,0,0.000000,144,36,20,40,0.950000,0.950000,0.949875,1.000000,0.118870,0.077692,0.080343
deepconvnet,within_session,sub-048,ses-03,,,0,1.000000,144,36,20,20,0.700000,0.700000,0.687500,0.890000,1.283020,0.509517,0.275171
deepconvnet,within_session,sub-048,ses-03,,,0,2.000000,144,36,20,38,1.000000,1.000000,1.000000,1.000000,0.083683,0.049893,0.065093
deepconvnet,within_session,sub-048,ses-03,,,0,3.000000,144,36,20,3,0.800000,0.800000,0.797980,0.950000,0.312138,0.201209,0.163562
deepconvnet,within_session,sub-048,ses-03,,,0,4.000000,144,36,20,3,0.800000,0.800000,0.797980,0.970000,0.289739,0.184413,0.213991
deepconvnet,within_session,sub-048,ses-03,,,0,5.000000,144,36,20,2,0.850000,0.850000,0.846547,0.960000,0.337016,0.215546,0.090428
deepconvnet,within_session,sub-048,ses-03,,,0,6.000000,144,36,20,45,0.800000,0.800000,0.791667,0.850000,1.335571,0.336774,0.196602
deepconvnet,within_session,sub-048,ses-03,,,0,7.000000,144,36,20,6,0.950000,0.950000,0.949875,1.000000,0.197644,0.113981,0.089347
deepconvnet,within_session,sub-048,ses-03,,,0,8.000000,144,36,20,8,0.750000,0.750000,0.749373,0.890000,0.439922,0.306317,0.141860
deepconvnet,within_session,sub-048,ses-03,,,0,9.000000,144,36,20,42,0.800000,0.800000,0.800000,0.950000,0.452388,0.257567,0.154604
deepconvnet,within_session,sub-049,ses-01,,,0,0.000000,144,36,20,3,0.900000,0.900000,0.898990,0.940000,0.383528,0.180784,0.101549
deepconvnet,within_session,sub-049,ses-01,,,0,1.000000,144,36,20,1,0.900000,0.900000,0.898990,0.940000,0.405266,0.247775,0.187480
deepconvnet,within_session,sub-049,ses-01,,,0,2.000000,144,36,20,1,0.850000,0.850000,0.846547,0.900000,0.465278,0.267144,0.162045
deepconvnet,within_session,sub-049,ses-01,,,0,3.000000,144,36,20,1,0.800000,0.800000,0.797980,0.880000,0.409243,0.275407,0.182783
deepconvnet,within_session,sub-049,ses-01,,,0,4.000000,144,36,20,1,0.700000,0.700000,0.696970,0.850000,0.451947,0.313232,0.182712
deepconvnet,within_session,sub-049,ses-01,,,0,5.000000,144,36,20,31,0.800000,0.800000,0.797980,0.930000,0.492134,0.292166,0.142111
deepconvnet,within_session,sub-049,ses-01,,,0,6.000000,144,36,20,13,1.000000,1.000000,1.000000,1.000000,0.118657,0.051279,0.101262
deepconvnet,within_session,sub-049,ses-01,,,0,7.000000,144,36,20,7,0.950000,0.950000,0.949875,0.990000,0.208261,0.115750,0.102088
deepconvnet,within_session,sub-049,ses-01,,,0,8.000000,144,36,20,1,0.950000,0.950000,0.949875,0.970000,0.271319,0.148706,0.190166
deepconvnet,within_session,sub-049,ses-01,,,0,9.000000,144,36,20,30,0.700000,0.700000,0.696970,0.790000,1.848408,0.489084,0.280401
deepconvnet,within_session,sub-049,ses-02,,,0,0.000000,144,36,20,87,0.850000,0.850000,0.849624,0.940000,0.513459,0.263753,0.140861
deepconvnet,within_session,sub-049,ses-02,,,0,1.000000,144,36,20,3,0.400000,0.400000,0.393939,0.520000,0.742434,0.542075,0.400274
deepconvnet,within_session,sub-049,ses-02,,,0,2.000000,144,36,20,1,0.550000,0.550000,0.487179,0.560000,0.722655,0.525164,0.239657
deepconvnet,within_session,sub-049,ses-02,,,0,3.000000,144,36,20,4,0.500000,0.500000,0.494949,0.380000,0.974701,0.698961,0.262084
deepconvnet,within_session,sub-049,ses-02,,,0,4.000000,144,36,20,1,0.650000,0.650000,0.601140,0.730000,0.653564,0.461463,0.079975
deepconvnet,within_session,sub-049,ses-02,,,0,5.000000,144,36,20,21,0.550000,0.550000,0.539642,0.460000,1.156061,0.693536,0.319818
deepconvnet,within_session,sub-049,ses-02,,,0,6.000000,144,36,20,1,0.550000,0.550000,0.539642,0.680000,0.620461,0.437971,0.168477
deepconvnet,within_session,sub-049,ses-02,,,0,7.000000,144,36,20,1,0.550000,0.550000,0.539642,0.500000,0.817850,0.582950,0.238892
deepconvnet,within_session,sub-049,ses-02,,,0,8.000000,144,36,20,10,0.650000,0.650000,0.641944,0.590000,0.658298,0.472763,0.139794
deepconvnet,within_session,sub-049,ses-02,,,0,9.000000,144,36,20,1,0.650000,0.650000,0.649123,0.680000,0.670002,0.463919,0.339038
deepconvnet,within_session,sub-049,ses-03,,,0,0.000000,144,36,20,44,0.800000,0.800000,0.800000,0.910000,0.448266,0.294186,0.174622
deepconvnet,within_session,sub-049,ses-03,,,0,1.000000,144,36,20,54,0.950000,0.950000,0.949875,0.970000,0.252123,0.112603,0.079347
deepconvnet,within_session,sub-049,ses-03,,,0,2.000000,144,36,20,97,0.950000,0.950000,0.949875,0.950000,0.452530,0.100027,0.048637
deepconvnet,within_session,sub-049,ses-03,,,0,3.000000,144,36,20,51,0.800000,0.800000,0.797980,0.970000,0.252017,0.174871,0.144720
deepconvnet,within_session,sub-049,ses-03,,,0,4.000000,144,36,20,13,0.750000,0.750000,0.749373,0.810000,0.529548,0.349709,0.220542
deepconvnet,within_session,sub-049,ses-03,,,0,5.000000,144,36,20,17,1.000000,1.000000,1.000000,1.000000,0.114621,0.055113,0.095672
deepconvnet,within_session,sub-049,ses-03,,,0,6.000000,144,36,20,19,1.000000,1.000000,1.000000,1.000000,0.141982,0.060234,0.122877
deepconvnet,within_session,sub-049,ses-03,,,0,7.000000,144,36,20,35,0.900000,0.900000,0.900000,0.970000,0.255753,0.162915,0.116396
deepconvnet,within_session,sub-049,ses-03,,,0,8.000000,144,36,20,33,0.850000,0.850000,0.849624,0.950000,0.327998,0.213265,0.131954
deepconvnet,within_session,sub-049,ses-03,,,0,9.000000,144,36,20,22,0.950000,0.950000,0.949875,0.970000,0.241264,0.118556,0.085335
