protocol,training_scope,model,seed,subject,train_sessions,test_session,acc,bacc,f1,auc,nll,brier,ece,n_train,n_val,n_test,checkpoint_path,source_run_id
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-01,ses-02,0.895,0.895,0.894681,0.9603,0.290822,0.165764,0.026413,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-01,ses-03,0.985,0.985,0.985,0.9978,0.089615,0.03975,0.048746,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-02,ses-01,0.905,0.905,0.904979,0.9192,0.970868,0.177939,0.090356,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-02,ses-03,0.98,0.98,0.979998,0.9949,0.095489,0.029826,0.017409,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-03,ses-01,0.815,0.815,0.813654,0.8768,0.733224,0.302378,0.130067,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-036,ses-03,ses-02,0.835,0.835,0.833799,0.9425,0.383073,0.2366,0.079176,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-036_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-01,ses-02,0.875,0.875,0.874922,0.9466,0.332698,0.194778,0.088471,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-01,ses-03,0.885,0.885,0.884859,0.9434,0.332569,0.193378,0.105344,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-02,ses-01,0.845,0.845,0.844903,0.90725,1.083683,0.27285,0.135823,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-02,ses-03,0.83,0.83,0.829386,0.8774,1.370461,0.309659,0.141001,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-03,ses-01,0.815,0.815,0.814215,0.9174,0.464034,0.27776,0.09663,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-037,ses-03,ses-02,0.885,0.885,0.884349,0.9612,0.293304,0.172874,0.049371,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-037_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-01,ses-02,0.415,0.415,0.380805,0.401,0.705684,0.512401,0.115506,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-01,ses-03,0.58,0.58,0.554329,0.6428,0.683997,0.490864,0.059424,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-02,ses-01,0.55,0.55,0.534932,0.5416,1.371404,0.603261,0.173699,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-02,ses-03,0.51,0.51,0.491649,0.4634,0.945893,0.662667,0.238597,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-03,ses-01,0.55,0.55,0.547784,0.5512,3.757837,0.821598,0.400841,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-038,ses-03,ses-02,0.45,0.45,0.43555,0.4444,3.559399,0.999612,0.501016,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-038_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-01,ses-02,0.425,0.425,0.42256,0.3949,1.038629,0.744486,0.326058,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-01,ses-03,0.5,0.5,0.472073,0.5086,0.963211,0.665361,0.265264,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-02,ses-01,0.435,0.435,0.434873,0.4161,1.626115,0.875691,0.402869,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-02,ses-03,0.58,0.58,0.568966,0.621,0.905547,0.577634,0.203049,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-03,ses-01,0.425,0.425,0.42464,0.4002,0.964174,0.700683,0.287679,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-039,ses-03,ses-02,0.63,0.63,0.614583,0.6596,0.661109,0.467346,0.093738,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-039_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-01,ses-02,0.57,0.57,0.538825,0.6272,0.938272,0.622498,0.265524,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-01,ses-03,0.59,0.59,0.574645,0.6601,0.84375,0.565786,0.218364,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-02,ses-01,0.625,0.625,0.624991,0.6694,0.661749,0.463961,0.057194,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-02,ses-03,0.685,0.685,0.684992,0.7416,0.602998,0.413302,0.06309,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-03,ses-01,0.645,0.645,0.63242,0.7305,0.655533,0.445654,0.123172,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-040,ses-03,ses-02,0.66,0.66,0.657224,0.7029,0.63586,0.443539,0.054702,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-040_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-01,ses-02,0.805,0.805,0.804408,0.8929,0.43428,0.273534,0.079855,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-01,ses-03,0.85,0.85,0.84994,0.916,0.386942,0.225234,0.07566,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-02,ses-01,0.79,0.79,0.789474,0.8799,0.47567,0.275296,0.075275,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-02,ses-03,0.865,0.865,0.864834,0.9426,0.301121,0.185527,0.039041,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-03,ses-01,0.775,0.775,0.766106,0.9278,0.562069,0.313133,0.112033,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-041,ses-03,ses-02,0.81,0.81,0.808448,0.9214,0.426355,0.263878,0.102307,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-041_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-01,ses-02,0.71,0.71,0.709535,0.7587,0.664503,0.426889,0.108495,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-01,ses-03,0.665,0.665,0.664589,0.6821,1.137106,0.537693,0.205071,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-02,ses-01,0.72,0.72,0.715909,0.7897,0.614323,0.401311,0.080945,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-02,ses-03,0.63,0.63,0.620279,0.704,0.792359,0.497893,0.160018,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-03,ses-01,0.59,0.59,0.588519,0.5763,0.759998,0.535361,0.129277,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-042,ses-03,ses-02,0.565,0.565,0.564728,0.5654,0.763877,0.548289,0.153862,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-042_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-01,ses-02,0.905,0.905,0.904979,0.9638,0.251814,0.148025,0.063786,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-01,ses-03,0.84,0.84,0.839984,0.925,0.349375,0.21866,0.028932,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-02,ses-01,0.98,0.98,0.979998,0.9973,0.067883,0.033537,0.018612,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-02,ses-03,0.905,0.905,0.904883,0.973,0.305283,0.155413,0.055526,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-03,ses-01,0.88,0.88,0.87902,0.9673,0.452456,0.199971,0.086851,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-043,ses-03,ses-02,0.825,0.825,0.820692,0.9604,0.565008,0.278417,0.125088,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-043_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-01,ses-02,0.52,0.52,0.515152,0.5271,0.805348,0.580598,0.167191,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-01,ses-03,0.53,0.53,0.503748,0.5331,0.791074,0.574186,0.172773,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-02,ses-01,0.59,0.59,0.587359,0.6025,0.786544,0.548734,0.17112,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-02,ses-03,0.635,0.635,0.634552,0.7174,0.61315,0.429556,0.069215,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-03,ses-01,0.665,0.665,0.661949,0.751,1.238322,0.554009,0.250489,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-044,ses-03,ses-02,0.69,0.69,0.682864,0.7883,1.4492,0.552213,0.259735,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-044_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-01,ses-02,0.835,0.835,0.833799,0.9176,0.51295,0.264035,0.0945,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-01,ses-03,0.865,0.865,0.86459,0.9317,0.390727,0.209797,0.065396,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-02,ses-01,0.735,0.735,0.732587,0.7906,0.636243,0.387494,0.075178,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-02,ses-03,0.76,0.76,0.75706,0.8145,0.556016,0.359404,0.074499,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-03,ses-01,0.765,0.765,0.764003,0.8317,0.771619,0.376859,0.139495,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-045,ses-03,ses-02,0.76,0.76,0.756494,0.835,0.821423,0.383162,0.161344,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-045_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-01,ses-02,0.945,0.945,0.944966,0.9735,0.271108,0.092697,0.041844,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-01,ses-03,0.91,0.91,0.909675,0.9132,0.733699,0.17917,0.090887,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-02,ses-01,0.97,0.97,0.969997,0.9946,0.093131,0.05035,0.026872,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-02,ses-03,0.935,0.935,0.934985,0.9643,0.35572,0.110719,0.04949,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-03,ses-01,0.965,0.965,0.964999,0.994,0.094027,0.050768,0.01835,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-046,ses-03,ses-02,0.935,0.935,0.934998,0.97045,0.277439,0.118811,0.05618,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-046_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-01,ses-02,0.695,0.695,0.694809,0.699,1.438104,0.513955,0.199252,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-01,ses-03,0.655,0.655,0.651858,0.6998,1.02109,0.516692,0.191505,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-02,ses-01,0.765,0.765,0.76238,0.815,0.59372,0.372309,0.122166,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-02,ses-03,0.69,0.69,0.688003,0.7348,0.835332,0.485391,0.177729,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-03,ses-01,0.73,0.73,0.729024,0.8079,0.595989,0.376751,0.079067,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-047,ses-03,ses-02,0.66,0.66,0.656566,0.7522,0.716798,0.453337,0.158191,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-047_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-01,ses-02,0.66,0.66,0.649882,0.7797,0.59665,0.418799,0.079896,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-01,ses-03,0.61,0.61,0.568536,0.7913,0.695483,0.490175,0.170667,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-02,ses-01,0.8,0.8,0.79998,0.8709,0.730754,0.315746,0.152336,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-02,ses-03,0.795,0.795,0.79413,0.8646,0.700425,0.346446,0.143699,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-03,ses-01,0.69,0.69,0.663628,0.8829,0.814631,0.474189,0.186675,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-048,ses-03,ses-02,0.66,0.66,0.626374,0.9093,0.769937,0.477908,0.236604,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-048_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-01,ses-02,0.535,0.535,0.510204,0.5481,0.831532,0.597364,0.209943,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-01,ses-03,0.56,0.56,0.509804,0.7134,0.758392,0.538421,0.208802,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-02,ses-01,0.56,0.56,0.559604,0.6056,0.68267,0.483881,0.069463,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-02,ses-03,0.635,0.635,0.622065,0.6726,0.714369,0.495396,0.11679,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-03,ses-01,0.745,0.745,0.744841,0.8303,0.925798,0.414163,0.209978,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-049,ses-03,ses-02,0.67,0.67,0.669173,0.7382,1.686221,0.572259,0.283016,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-049_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-01,ses-02,0.735,0.735,0.734462,0.8347,0.514647,0.341883,0.057767,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-01,ses-03,0.78,0.78,0.779912,0.8653,0.498808,0.322389,0.137238,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-02,ses-01,0.73,0.73,0.729892,0.7589,1.162892,0.436651,0.176549,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-02,ses-03,0.83,0.83,0.829163,0.9109,0.413779,0.245543,0.046298,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-03,ses-01,0.73,0.73,0.727273,0.75245,1.540534,0.484573,0.217788,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-050,ses-03,ses-02,0.865,0.865,0.864236,0.9575,0.345318,0.201245,0.066064,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-050_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-01,ses-02,0.56,0.56,0.494485,0.7107,1.000081,0.62557,0.279775,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-01-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-01,ses-03,0.74,0.74,0.730262,0.8898,0.612703,0.335267,0.130538,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-01-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-02,ses-01,0.705,0.705,0.702313,0.7451,0.975876,0.450074,0.13819,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-02-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-02,ses-03,0.79,0.79,0.789979,0.8775,0.439609,0.284709,0.042259,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-02-to-ses-03_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-03,ses-01,0.71,0.71,0.707632,0.74675,2.007085,0.505322,0.247785,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-03-to-ses-01_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,3,sub-051,ses-03,ses-02,0.635,0.635,0.605139,0.7312,1.44383,0.627515,0.284727,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-051_ses-03-to-ses-02_seed3.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,4,sub-001,ses-01,ses-02,0.555,0.555,0.552483,0.5502,0.708694,0.512401,0.133353,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-001_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,4,sub-001,ses-01,ses-03,0.635,0.635,0.626015,0.7325,0.635586,0.44463,0.074954,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-001_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,4,sub-001,ses-02,ses-01,0.665,0.665,0.663984,0.7192,1.093633,0.520897,0.213652,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-001_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,4,sub-001,ses-02,ses-03,0.95,0.95,0.949955,0.9945,0.108525,0.064633,0.023165,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-001_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,deepconvnet,4,sub-001,ses-03,ses-01,0.72,0.72,0.72,0.7763,1.141859,0.454507,0.196797,160,40,200,checkpoints/session_model_compare_v1/deepconvnet/cross_sub-001_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
