relationship,x_metric,y_metric,model,prototype_type,distance,n,pearson_r,pearson_p,spearman_rho,spearman_p,slope,intercept,r2
target_margin_mean_vs_acc_drop,target_margin_mean,acc_drop,ALL,label_based,cosine,7500,0.027610675074599713,0.016792858246534738,0.04472359494381155,0.00010685703196076278,0.04462407455825577,0.10388582312416313,0.0007623493780751215
target_margin_mean_vs_acc_drop,target_margin_mean,acc_drop,deepconvnet,label_based,euclidean,2500,0.050737986596642956,0.011172240633458605,0.11018648345319772,3.325126271355947e-08,0.0025551385349381543,0.1105037908635202,0.002574343283881121
target_margin_mean_vs_acc_drop,target_margin_mean,acc_drop,eegnet,label_based,euclidean,2500,0.047898869036582116,0.016614906019518337,0.0754530717882054,0.00015927076346080788,0.007519317532478929,0.10513241907909239,0.0022943016549836397
target_margin_mean_vs_acc_drop,target_margin_mean,acc_drop,fbcnet,label_based,euclidean,2500,0.03590640857397635,0.07265348335092899,0.037899871607699344,0.05812863577787123,0.038121928061256145,0.09472353282338013,0.0012892701766813236
target_margin_mean_vs_acc_drop,target_margin_mean,acc_drop,ALL,label_based,euclidean,7500,0.044089697087689624,0.00013372213389800037,0.0753261312246528,6.505874313329175e-11,0.003595871178055076,0.10369239192929547,0.0019439013892842275
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,confidence_weighted,cosine,2500,0.3926926457065557,5.762545483632387e-93,0.5471915713959823,2.7690973739925322e-195,0.01154644920487848,0.09463186893803359,0.15420751399201452
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,confidence_weighted,cosine,2500,0.40437430914269284,5.537945274765333e-99,0.5222463687913426,5.423170384063962e-175,0.016756346696870525,0.08876804713666744,0.16351858189462995
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,confidence_weighted,cosine,2500,0.3185500186136009,4.5510208814183844e-60,0.2545583599447606,2.848283796844049e-38,0.024880426417234668,0.0778916191677746,0.1014741143587254
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,confidence_weighted,cosine,7500,0.3645085154271363,1.9352131539277813e-234,0.4396814238102443,0.0,0.01431827462130181,0.08900842034010456,0.13286645781889478
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,confidence_weighted,euclidean,2500,0.3926926457065557,5.762545483632387e-93,0.5471915713959823,2.7690973739925322e-195,0.01154644920487848,0.09463186893803359,0.15420751399201452
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,confidence_weighted,euclidean,2500,0.40437430914269284,5.537945274765333e-99,0.5222463687913426,5.423170384063962e-175,0.016756346696870525,0.08876804713666744,0.16351858189462995
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,confidence_weighted,euclidean,2500,0.3185500186136009,4.5510208814183844e-60,0.2545583599447606,2.848283796844049e-38,0.024880426417234668,0.0778916191677746,0.1014741143587254
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,confidence_weighted,euclidean,7500,0.3645085154271363,1.9352131539277813e-234,0.4396814238102443,0.0,0.01431827462130181,0.08900842034010456,0.13286645781889478
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,correct_only,cosine,2239,0.39211310786887815,3.4539639585693695e-83,0.6009890302639862,5.724857162102024e-220,0.011393846449541861,0.09552862408868061,0.1537526893625905
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,correct_only,cosine,2418,0.45265009604973994,1.8559845552373457e-122,0.625928326272347,3.576494184683387e-263,0.019094518492851882,0.08123095643865912,0.2048921094538389
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,correct_only,cosine,1920,0.27885646860760116,1.251320507415939e-35,0.3004145643522195,2.4391896974360913e-41,0.020957941608251776,0.06152408686036445,0.07776093008430206
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,correct_only,cosine,6577,0.38384933610715966,6.817852210159064e-230,0.5199349396609707,0.0,0.014691919354654035,0.0825146624309275,0.14734031282990714
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,correct_only,euclidean,2239,0.39211310786887815,3.4539639585693695e-83,0.6009890302639862,5.724857162102024e-220,0.011393846449541861,0.09552862408868061,0.1537526893625905
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,correct_only,euclidean,2418,0.45265009604973994,1.8559845552373457e-122,0.625928326272347,3.576494184683387e-263,0.019094518492851882,0.08123095643865912,0.2048921094538389
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,correct_only,euclidean,1920,0.27885646860760116,1.251320507415939e-35,0.3004145643522195,2.4391896974360913e-41,0.020957941608251776,0.06152408686036445,0.07776093008430206
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,correct_only,euclidean,6577,0.38384933610715966,6.817852210159064e-230,0.5199349396609707,0.0,0.014691919354654035,0.0825146624309275,0.14734031282990714
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,label_based,cosine,2500,0.39391932934643337,1.380628435345328e-93,0.5500550315664551,1.004463637659928e-197,0.011599812690744216,0.09416049166465187,0.15517243803274383
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,label_based,cosine,2500,0.4068939771031799,2.591105451005487e-100,0.5311877431028436,4.525182448122692e-182,0.01685797390894176,0.08793063061644256,0.1655627086028431
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,label_based,cosine,2500,0.2830105043457563,2.9129860640085975e-47,0.22603339103454648,2.5071949028625285e-30,0.020735350043533104,0.07904402330760965,0.08009494557003932
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,label_based,cosine,7500,0.3613461963496446,3.9330592904817357e-230,0.4326321702770907,0.0,0.014136451535137293,0.08845798154230161,0.13057107361635575
fisher_change_vs_acc_drop,fisher_change,acc_drop,deepconvnet,label_based,euclidean,2500,0.39391932934643337,1.380628435345328e-93,0.5500550315664551,1.004463637659928e-197,0.011599812690744216,0.09416049166465187,0.15517243803274383
fisher_change_vs_acc_drop,fisher_change,acc_drop,eegnet,label_based,euclidean,2500,0.4068939771031799,2.591105451005487e-100,0.5311877431028436,4.525182448122692e-182,0.01685797390894176,0.08793063061644256,0.1655627086028431
fisher_change_vs_acc_drop,fisher_change,acc_drop,fbcnet,label_based,euclidean,2500,0.2830105043457563,2.9129860640085975e-47,0.22603339103454648,2.5071949028625285e-30,0.020735350043533104,0.07904402330760965,0.08009494557003932
fisher_change_vs_acc_drop,fisher_change,acc_drop,ALL,label_based,euclidean,7500,0.3613461963496446,3.9330592904817357e-230,0.4326321702770907,0.0,0.014136451535137293,0.08845798154230161,0.13057107361635575
