model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
eegnet,cross_session,sub-020,,ses-04,ses-02,3,,80,20,100,66,0.640000,0.640000,0.613900,0.783200,1.140235,0.571329,0.282239
eegnet,cross_session,sub-020,,ses-04,ses-03,3,,80,20,100,66,0.460000,0.460000,0.420849,0.487600,2.182147,0.866517,0.448873
eegnet,cross_session,sub-020,,ses-04,ses-05,3,,80,20,100,66,1.000000,1.000000,1.000000,1.000000,0.003938,0.001248,0.003574
eegnet,cross_session,sub-020,,ses-05,ses-01,3,,80,20,89,98,0.831461,0.831313,0.831376,0.924747,0.514740,0.276414,0.131032
eegnet,cross_session,sub-020,,ses-05,ses-02,3,,80,20,100,98,0.470000,0.470000,0.413652,0.396000,1.669680,0.855493,0.402845
eegnet,cross_session,sub-020,,ses-05,ses-03,3,,80,20,100,98,0.570000,0.570000,0.524284,0.528800,1.461644,0.733344,0.325370
eegnet,cross_session,sub-020,,ses-05,ses-04,3,,80,20,100,98,1.000000,1.000000,1.000000,1.000000,0.023285,0.005130,0.021774
eegnet,cross_session,sub-021,,ses-01,ses-02,3,,75,19,99,8,0.606061,0.607347,0.600186,0.645714,1.018934,0.581104,0.242715
eegnet,cross_session,sub-021,,ses-01,ses-03,3,,75,19,93,8,0.795699,0.794403,0.792240,0.890842,0.539981,0.278058,0.104090
eegnet,cross_session,sub-021,,ses-01,ses-04,3,,75,19,100,8,0.550000,0.550000,0.435737,0.746800,1.551421,0.724776,0.352660
eegnet,cross_session,sub-021,,ses-01,ses-05,3,,75,19,96,8,0.812500,0.812419,0.812419,0.874077,0.465240,0.280301,0.066568
eegnet,cross_session,sub-021,,ses-02,ses-01,3,,79,20,94,11,0.787234,0.787234,0.783709,0.928927,0.431989,0.285958,0.072325
eegnet,cross_session,sub-021,,ses-02,ses-03,3,,79,20,93,11,0.741935,0.741443,0.741187,0.808511,0.579772,0.373331,0.142583
eegnet,cross_session,sub-021,,ses-02,ses-04,3,,79,20,100,11,0.500000,0.500000,0.469440,0.553200,1.233132,0.738957,0.333741
eegnet,cross_session,sub-021,,ses-02,ses-05,3,,79,20,96,11,0.833333,0.834564,0.833043,0.904038,0.461810,0.286613,0.120962
eegnet,cross_session,sub-021,,ses-03,ses-01,3,,74,19,94,28,0.457447,0.457447,0.381180,0.514486,5.394103,1.010292,0.504131
eegnet,cross_session,sub-021,,ses-03,ses-02,3,,74,19,99,28,0.595960,0.598163,0.576923,0.635510,4.324263,0.761286,0.379518
eegnet,cross_session,sub-021,,ses-03,ses-04,3,,74,19,100,28,0.460000,0.460000,0.344342,0.489600,12.522455,1.082861,0.547467
eegnet,cross_session,sub-021,,ses-03,ses-05,3,,74,19,96,28,0.781250,0.779201,0.778340,0.874077,0.738478,0.340437,0.149631
eegnet,cross_session,sub-021,,ses-04,ses-01,3,,80,20,94,8,0.776596,0.776596,0.769042,0.912177,0.447446,0.296117,0.111067
eegnet,cross_session,sub-021,,ses-04,ses-02,3,,80,20,99,8,0.656566,0.656327,0.656250,0.727347,0.689921,0.466299,0.164894
eegnet,cross_session,sub-021,,ses-04,ses-03,3,,80,20,93,8,0.849462,0.849445,0.849445,0.888529,0.418759,0.246649,0.087518
eegnet,cross_session,sub-021,,ses-04,ses-05,3,,80,20,96,8,0.822917,0.824794,0.821970,0.904038,0.403597,0.259552,0.061960
eegnet,cross_session,sub-021,,ses-05,ses-01,3,,76,20,94,3,0.691489,0.691489,0.687206,0.809416,0.564501,0.382500,0.117204
eegnet,cross_session,sub-021,,ses-05,ses-02,3,,76,20,99,3,0.545455,0.545306,0.545269,0.594286,0.745913,0.535792,0.165850
eegnet,cross_session,sub-021,,ses-05,ses-03,3,,76,20,93,3,0.795699,0.795560,0.795604,0.858002,0.573592,0.346500,0.171560
eegnet,cross_session,sub-021,,ses-05,ses-04,3,,76,20,100,3,0.480000,0.480000,0.428571,0.526400,1.618155,0.823428,0.380171
eegnet,cross_session,sub-022,,ses-01,ses-02,3,,69,18,100,1,0.640000,0.640000,0.640000,0.654400,0.682566,0.489395,0.114143
eegnet,cross_session,sub-022,,ses-01,ses-03,3,,69,18,100,1,0.460000,0.460000,0.414062,0.496400,0.700696,0.507380,0.085435
eegnet,cross_session,sub-022,,ses-01,ses-04,3,,69,18,100,1,0.470000,0.470000,0.349773,0.436000,0.717977,0.524295,0.091192
eegnet,cross_session,sub-022,,ses-01,ses-05,3,,69,18,93,1,0.526882,0.526389,0.526389,0.490278,0.699256,0.506620,0.058529
eegnet,cross_session,sub-022,,ses-02,ses-01,3,,80,20,87,3,0.505747,0.506078,0.505486,0.525370,0.698947,0.505977,0.092126
eegnet,cross_session,sub-022,,ses-02,ses-03,3,,80,20,100,3,0.470000,0.470000,0.440397,0.519200,0.749889,0.545561,0.147389
eegnet,cross_session,sub-022,,ses-02,ses-04,3,,80,20,100,3,0.710000,0.710000,0.690667,0.916000,0.523651,0.346811,0.129138
eegnet,cross_session,sub-022,,ses-02,ses-05,3,,80,20,93,3,0.623656,0.625000,0.623482,0.644907,0.800075,0.530565,0.167590
eegnet,cross_session,sub-022,,ses-03,ses-01,3,,80,20,87,1,0.482759,0.479915,0.447424,0.519027,0.692476,0.499333,0.049931
eegnet,cross_session,sub-022,,ses-03,ses-02,3,,80,20,100,1,0.540000,0.540000,0.538338,0.509600,0.695535,0.502376,0.052725
eegnet,cross_session,sub-022,,ses-03,ses-04,3,,80,20,100,1,0.490000,0.490000,0.398514,0.342800,0.710185,0.516917,0.140760
eegnet,cross_session,sub-022,,ses-03,ses-05,3,,80,20,93,1,0.440860,0.441667,0.440796,0.406481,0.707323,0.514086,0.091871
eegnet,cross_session,sub-022,,ses-04,ses-01,3,,80,20,87,99,0.563218,0.563689,0.562698,0.590381,1.129386,0.647409,0.292162
eegnet,cross_session,sub-022,,ses-04,ses-02,3,,80,20,100,99,0.750000,0.750000,0.749775,0.744800,1.452278,0.469809,0.216772
eegnet,cross_session,sub-022,,ses-04,ses-03,3,,80,20,100,99,0.560000,0.560000,0.559824,0.573600,2.574789,0.809249,0.410677
eegnet,cross_session,sub-022,,ses-04,ses-05,3,,80,20,93,99,0.580645,0.581944,0.580451,0.635417,3.933611,0.758434,0.380093
eegnet,cross_session,sub-022,,ses-05,ses-01,3,,74,19,87,1,0.482759,0.480444,0.459627,0.512156,0.692571,0.499433,0.037402
eegnet,cross_session,sub-022,,ses-05,ses-02,3,,74,19,100,1,0.720000,0.720000,0.719551,0.772800,0.671662,0.478481,0.206473
eegnet,cross_session,sub-022,,ses-05,ses-03,3,,74,19,100,1,0.470000,0.470000,0.445549,0.437200,0.699957,0.506764,0.062113
eegnet,cross_session,sub-022,,ses-05,ses-04,3,,74,19,100,1,0.640000,0.640000,0.598930,0.836000,0.660329,0.467373,0.111439
eegnet,cross_session,sub-023,,ses-01,ses-02,3,,76,20,94,10,0.617021,0.614130,0.608333,0.594656,0.712296,0.505568,0.083197
eegnet,cross_session,sub-023,,ses-01,ses-03,3,,76,20,99,10,0.727273,0.728367,0.724461,0.836735,0.524210,0.349139,0.056939
eegnet,cross_session,sub-023,,ses-01,ses-04,3,,76,20,100,10,0.740000,0.740000,0.736201,0.832000,0.552803,0.367138,0.101981
eegnet,cross_session,sub-023,,ses-01,ses-05,3,,76,20,97,10,0.680412,0.681548,0.676979,0.740221,0.627590,0.426021,0.087643
eegnet,cross_session,sub-023,,ses-02,ses-01,3,,75,19,96,7,0.520833,0.520833,0.513228,0.486111,1.439217,0.769749,0.366175
eegnet,cross_session,sub-023,,ses-02,ses-03,3,,75,19,99,7,0.626263,0.627143,0.623806,0.684082,0.914682,0.495429,0.224540
eegnet,cross_session,sub-023,,ses-02,ses-04,3,,75,19,100,7,0.620000,0.620000,0.619391,0.667600,0.716718,0.499821,0.175396
eegnet,cross_session,sub-023,,ses-02,ses-05,3,,75,19,97,7,0.639175,0.639881,0.637789,0.728316,0.749626,0.472336,0.157671
eegnet,cross_session,sub-023,,ses-03,ses-01,3,,79,20,96,23,0.447917,0.447917,0.447857,0.481337,1.636527,0.846832,0.420376
eegnet,cross_session,sub-023,,ses-03,ses-02,3,,79,20,94,23,0.468085,0.466033,0.461996,0.475996,1.005543,0.688293,0.311743
eegnet,cross_session,sub-023,,ses-03,ses-04,3,,79,20,100,23,0.770000,0.770000,0.768122,0.829600,0.513668,0.346837,0.091884
eegnet,cross_session,sub-023,,ses-03,ses-05,3,,79,20,97,23,0.577320,0.578019,0.575696,0.549320,1.069316,0.629709,0.208177
eegnet,cross_session,sub-023,,ses-04,ses-01,3,,80,20,96,5,0.625000,0.625000,0.590133,0.719184,1.292934,0.566162,0.244167
eegnet,cross_session,sub-023,,ses-04,ses-02,3,,80,20,94,5,0.574468,0.572464,0.569597,0.609149,0.744605,0.506590,0.110137
eegnet,cross_session,sub-023,,ses-04,ses-03,3,,80,20,99,5,0.737374,0.737755,0.737132,0.811020,0.622085,0.363783,0.104692
eegnet,cross_session,sub-023,,ses-04,ses-05,3,,80,20,97,5,0.628866,0.629889,0.625643,0.676020,0.886232,0.503803,0.159026
eegnet,cross_session,sub-023,,ses-05,ses-01,3,,77,20,96,43,0.468750,0.468750,0.467305,0.438802,5.628951,1.007060,0.496137
eegnet,cross_session,sub-023,,ses-05,ses-02,3,,77,20,94,43,0.670213,0.670290,0.670175,0.718297,1.114179,0.533663,0.243531
eegnet,cross_session,sub-023,,ses-05,ses-03,3,,77,20,99,43,0.616162,0.615918,0.615809,0.607755,1.384086,0.666105,0.318107
eegnet,cross_session,sub-023,,ses-05,ses-04,3,,77,20,100,43,0.650000,0.650000,0.636892,0.729200,1.228701,0.591118,0.291861
eegnet,cross_session,sub-024,,ses-01,ses-02,3,,59,15,82,1,0.560976,0.571172,0.556757,0.585526,0.685651,0.492567,0.045339
eegnet,cross_session,sub-024,,ses-01,ses-03,3,,59,15,83,1,0.469880,0.475291,0.460402,0.537791,0.696988,0.503640,0.102376
eegnet,cross_session,sub-024,,ses-01,ses-04,3,,59,15,98,1,0.489796,0.491667,0.486373,0.483333,0.706474,0.512676,0.077765
eegnet,cross_session,sub-024,,ses-01,ses-05,3,,59,15,100,1,0.550000,0.550000,0.548872,0.546800,0.690745,0.497582,0.030459
eegnet,cross_session,sub-024,,ses-02,ses-01,3,,65,17,74,1,0.594595,0.600733,0.591912,0.605861,0.683607,0.490545,0.082689
eegnet,cross_session,sub-024,,ses-02,ses-03,3,,65,17,83,1,0.578313,0.581686,0.576098,0.568023,0.686772,0.493742,0.033687
eegnet,cross_session,sub-024,,ses-02,ses-04,3,,65,17,98,1,0.489796,0.490833,0.488945,0.459583,0.708157,0.514744,0.069710
eegnet,cross_session,sub-024,,ses-02,ses-05,3,,65,17,100,1,0.540000,0.540000,0.539263,0.530400,0.691671,0.498517,0.019660
eegnet,cross_session,sub-024,,ses-03,ses-01,3,,66,17,74,16,0.540541,0.528938,0.511646,0.552381,0.723837,0.519399,0.158650
eegnet,cross_session,sub-024,,ses-03,ses-02,3,,66,17,82,16,0.524390,0.526316,0.524320,0.580742,0.784118,0.550301,0.208735
eegnet,cross_session,sub-024,,ses-03,ses-04,3,,66,17,98,16,0.500000,0.499167,0.498695,0.513750,0.803030,0.579958,0.174490
eegnet,cross_session,sub-024,,ses-03,ses-05,3,,66,17,100,16,0.540000,0.540000,0.539263,0.520400,0.754993,0.549650,0.156558
eegnet,cross_session,sub-024,,ses-04,ses-01,3,,78,20,74,2,0.527027,0.541026,0.500675,0.564103,0.693838,0.500643,0.045093
eegnet,cross_session,sub-024,,ses-04,ses-02,3,,78,20,82,2,0.573171,0.571770,0.571578,0.568780,0.687743,0.494781,0.080594
eegnet,cross_session,sub-024,,ses-04,ses-03,3,,78,20,83,2,0.481928,0.488663,0.466756,0.548256,0.692129,0.498950,0.068396
eegnet,cross_session,sub-024,,ses-04,ses-05,3,,78,20,100,2,0.530000,0.530000,0.527686,0.542000,0.689905,0.496767,0.015780
eegnet,cross_session,sub-024,,ses-05,ses-01,3,,80,20,74,2,0.513514,0.512088,0.512088,0.523810,0.691934,0.498970,0.092783
eegnet,cross_session,sub-024,,ses-05,ses-02,3,,80,20,82,2,0.621951,0.635167,0.615023,0.584330,0.682190,0.489611,0.123791
eegnet,cross_session,sub-024,,ses-05,ses-03,3,,80,20,83,2,0.518072,0.521802,0.514620,0.530814,0.704739,0.509526,0.050729
eegnet,cross_session,sub-024,,ses-05,ses-04,3,,80,20,98,2,0.489796,0.485833,0.467623,0.495000,0.730832,0.529574,0.105502
eegnet,cross_session,sub-025,,ses-01,ses-02,3,,70,18,92,18,0.478261,0.475177,0.465893,0.461466,1.147364,0.738392,0.308434
eegnet,cross_session,sub-025,,ses-01,ses-03,3,,70,18,94,18,0.521277,0.523551,0.516848,0.577899,1.037936,0.671824,0.296641
eegnet,cross_session,sub-025,,ses-01,ses-04,3,,70,18,88,18,0.500000,0.499742,0.499742,0.533333,0.953821,0.626212,0.243518
eegnet,cross_session,sub-025,,ses-01,ses-05,3,,70,18,100,18,0.520000,0.520000,0.510404,0.570000,0.732621,0.529196,0.152850
eegnet,cross_session,sub-025,,ses-02,ses-01,3,,73,19,88,3,0.579545,0.580103,0.579491,0.546770,0.696001,0.502686,0.111532
eegnet,cross_session,sub-025,,ses-02,ses-03,3,,73,19,94,3,0.531915,0.531250,0.531066,0.535326,0.701142,0.506889,0.047369
eegnet,cross_session,sub-025,,ses-02,ses-04,3,,73,19,88,3,0.500000,0.499225,0.498965,0.521964,0.698738,0.505878,0.090983
eegnet,cross_session,sub-025,,ses-02,ses-05,3,,73,19,100,3,0.520000,0.520000,0.519231,0.496000,0.695383,0.502237,0.027408
eegnet,cross_session,sub-025,,ses-03,ses-01,3,,75,19,88,9,0.602273,0.599225,0.593399,0.584496,0.718610,0.513837,0.122341
eegnet,cross_session,sub-025,,ses-03,ses-02,3,,75,19,92,9,0.543478,0.540426,0.532656,0.495981,0.840940,0.604828,0.209527
eegnet,cross_session,sub-025,,ses-03,ses-04,3,,75,19,88,9,0.477273,0.475969,0.474831,0.501292,0.735331,0.535631,0.131837
eegnet,cross_session,sub-025,,ses-03,ses-05,3,,75,19,100,9,0.500000,0.500000,0.463749,0.508800,0.712168,0.518226,0.098017
eegnet,cross_session,sub-025,,ses-04,ses-01,3,,70,18,88,1,0.625000,0.620930,0.610463,0.555039,0.692913,0.499667,0.132084
eegnet,cross_session,sub-025,,ses-04,ses-02,3,,70,18,92,1,0.521739,0.517730,0.502703,0.470922,0.697610,0.504434,0.092999
eegnet,cross_session,sub-025,,ses-04,ses-03,3,,70,18,94,1,0.500000,0.498641,0.497212,0.509058,0.690890,0.497854,0.044174
eegnet,cross_session,sub-025,,ses-04,ses-05,3,,70,18,100,1,0.530000,0.530000,0.464387,0.493200,0.694195,0.501045,0.051761
eegnet,cross_session,sub-025,,ses-05,ses-01,3,,80,20,88,1,0.545455,0.544703,0.544513,0.562274,0.690786,0.497323,0.028819
eegnet,cross_session,sub-025,,ses-05,ses-02,3,,80,20,92,1,0.347826,0.343262,0.315476,0.387234,0.713224,0.519925,0.192500
eegnet,cross_session,sub-025,,ses-05,ses-03,3,,80,20,94,1,0.510638,0.511322,0.510417,0.539855,0.691120,0.498687,0.137503
eegnet,cross_session,sub-025,,ses-05,ses-04,3,,80,20,88,1,0.465909,0.464341,0.462508,0.481137,0.700037,0.506983,0.088150
eegnet,cross_session,sub-001,,ses-01,ses-02,4,,80,20,100,5,0.470000,0.470000,0.454227,0.478800,1.030674,0.669882,0.257609
eegnet,cross_session,sub-001,,ses-01,ses-03,4,,80,20,99,5,0.494949,0.496122,0.488636,0.550204,0.838520,0.592310,0.243840
eegnet,cross_session,sub-001,,ses-01,ses-04,4,,80,20,99,5,0.535354,0.533061,0.508844,0.568571,1.049129,0.601274,0.247596
eegnet,cross_session,sub-001,,ses-01,ses-05,4,,80,20,94,5,0.500000,0.496830,0.486935,0.519022,1.626320,0.718332,0.305845
eegnet,cross_session,sub-001,,ses-02,ses-01,4,,80,20,100,7,0.500000,0.500000,0.499199,0.489200,0.718637,0.523191,0.074450
eegnet,cross_session,sub-001,,ses-02,ses-03,4,,80,20,99,7,0.515152,0.515102,0.515102,0.542857,0.786354,0.544915,0.155959
eegnet,cross_session,sub-001,,ses-02,ses-04,4,,80,20,99,7,0.545455,0.545306,0.545269,0.580408,0.730014,0.522058,0.144556
eegnet,cross_session,sub-001,,ses-02,ses-05,4,,80,20,94,7,0.446809,0.447464,0.446558,0.441123,1.247082,0.676953,0.252134
eegnet,cross_session,sub-001,,ses-03,ses-01,4,,79,20,100,1,0.550000,0.550000,0.548872,0.546000,0.692409,0.499262,0.047175
eegnet,cross_session,sub-001,,ses-03,ses-02,4,,79,20,100,1,0.490000,0.490000,0.485835,0.514400,0.692391,0.499244,0.026722
eegnet,cross_session,sub-001,,ses-03,ses-04,4,,79,20,99,1,0.606061,0.605306,0.603471,0.589388,0.687358,0.494253,0.091733
eegnet,cross_session,sub-001,,ses-03,ses-05,4,,79,20,94,1,0.446809,0.445199,0.442772,0.478261,0.710894,0.515810,0.110969
eegnet,cross_session,sub-001,,ses-04,ses-01,4,,79,20,100,2,0.550000,0.550000,0.539642,0.490000,0.693461,0.500314,0.044448
eegnet,cross_session,sub-001,,ses-04,ses-02,4,,79,20,100,2,0.510000,0.510000,0.508772,0.538000,0.690963,0.497810,0.043358
eegnet,cross_session,sub-001,,ses-04,ses-03,4,,79,20,99,2,0.555556,0.556122,0.554419,0.533878,0.695984,0.502745,0.068746
eegnet,cross_session,sub-001,,ses-04,ses-05,4,,79,20,94,2,0.563830,0.561141,0.555325,0.601449,0.714137,0.502309,0.045968
eegnet,cross_session,sub-001,,ses-05,ses-01,4,,75,19,100,1,0.490000,0.490000,0.427674,0.459600,0.693789,0.500642,0.013533
eegnet,cross_session,sub-001,,ses-05,ses-02,4,,75,19,100,1,0.490000,0.490000,0.483753,0.504400,0.693258,0.500108,0.020172
eegnet,cross_session,sub-001,,ses-05,ses-03,4,,75,19,99,1,0.454545,0.455102,0.453151,0.451429,0.698410,0.505216,0.057723
eegnet,cross_session,sub-001,,ses-05,ses-04,4,,75,19,99,1,0.616162,0.615918,0.615809,0.633878,0.684071,0.490969,0.101190
eegnet,cross_session,sub-002,,ses-01,ses-02,4,,73,19,95,92,0.557895,0.557846,0.557846,0.593528,1.217587,0.666020,0.309760
eegnet,cross_session,sub-002,,ses-01,ses-03,4,,73,19,100,92,0.470000,0.472300,0.469947,0.503412,1.293517,0.758058,0.348029
eegnet,cross_session,sub-002,,ses-01,ses-04,4,,73,19,100,92,0.470000,0.470000,0.421334,0.426800,2.143687,0.877115,0.451831
eegnet,cross_session,sub-002,,ses-01,ses-05,4,,73,19,95,92,0.473684,0.471828,0.470811,0.443656,3.554263,0.951519,0.481250
eegnet,cross_session,sub-002,,ses-02,ses-01,4,,76,19,92,1,0.489130,0.489130,0.328467,0.479679,0.692200,0.499061,0.025219
eegnet,cross_session,sub-002,,ses-02,ses-03,4,,76,19,100,1,0.470000,0.500000,0.319728,0.459655,0.693860,0.500713,0.034402
eegnet,cross_session,sub-002,,ses-02,ses-04,4,,76,19,100,1,0.500000,0.500000,0.333333,0.514200,0.693206,0.500059,0.004440
eegnet,cross_session,sub-002,,ses-02,ses-05,4,,76,19,95,1,0.463158,0.477595,0.332737,0.496007,0.693558,0.500411,0.041123
eegnet,cross_session,sub-002,,ses-03,ses-01,4,,80,20,92,3,0.576087,0.576087,0.564510,0.625709,0.689709,0.484906,0.046295
eegnet,cross_session,sub-002,,ses-03,ses-02,4,,80,20,95,3,0.515789,0.515293,0.514444,0.487145,1.281796,0.548376,0.110132
eegnet,cross_session,sub-002,,ses-03,ses-04,4,,80,20,100,3,0.610000,0.610000,0.606815,0.639200,0.685653,0.492260,0.108474
eegnet,cross_session,sub-002,,ses-03,ses-05,4,,80,20,95,3,0.547368,0.546584,0.546565,0.525288,0.748830,0.537284,0.100694
eegnet,cross_session,sub-002,,ses-04,ses-01,4,,80,20,92,34,0.478261,0.478261,0.474286,0.566163,3.501759,0.916327,0.461019
eegnet,cross_session,sub-002,,ses-04,ses-02,4,,80,20,95,34,0.463158,0.460993,0.438261,0.471853,4.267846,0.965858,0.494541
eegnet,cross_session,sub-002,,ses-04,ses-03,4,,80,20,100,34,0.500000,0.498193,0.498193,0.530309,4.233348,0.857841,0.435576
eegnet,cross_session,sub-002,,ses-04,ses-05,4,,80,20,95,34,0.557895,0.552130,0.539474,0.534605,5.166081,0.828796,0.422390
eegnet,cross_session,sub-002,,ses-05,ses-01,4,,76,19,92,23,0.532609,0.532609,0.532111,0.504726,1.462301,0.718123,0.352757
eegnet,cross_session,sub-002,,ses-05,ses-02,4,,76,19,95,23,0.431579,0.431738,0.431516,0.448582,1.600110,0.787387,0.369546
eegnet,cross_session,sub-002,,ses-05,ses-03,4,,76,19,100,23,0.470000,0.480731,0.457801,0.531915,0.949214,0.651575,0.283438
eegnet,cross_session,sub-002,,ses-05,ses-04,4,,76,19,100,23,0.540000,0.540000,0.524597,0.535600,1.227028,0.680460,0.282523
eegnet,cross_session,sub-003,,ses-01,ses-02,4,,73,19,100,6,0.580000,0.580000,0.558638,0.628400,0.668387,0.477618,0.058948
eegnet,cross_session,sub-003,,ses-01,ses-03,4,,73,19,92,6,0.489130,0.491489,0.484194,0.451537,1.133138,0.626304,0.203210
eegnet,cross_session,sub-003,,ses-01,ses-04,4,,73,19,100,6,0.530000,0.530000,0.480031,0.512400,0.704655,0.510730,0.103453
eegnet,cross_session,sub-003,,ses-01,ses-05,4,,73,19,100,6,0.520000,0.520000,0.457259,0.419600,0.704716,0.511265,0.109258
eegnet,cross_session,sub-003,,ses-02,ses-01,4,,80,20,92,12,0.663043,0.659091,0.658157,0.695549,0.766500,0.485642,0.168973
eegnet,cross_session,sub-003,,ses-02,ses-03,4,,80,20,92,12,0.423913,0.425296,0.422206,0.430733,1.517580,0.791261,0.364830
eegnet,cross_session,sub-003,,ses-02,ses-04,4,,80,20,100,12,0.540000,0.540000,0.530804,0.588800,0.709393,0.512114,0.108703
eegnet,cross_session,sub-003,,ses-02,ses-05,4,,80,20,100,12,0.540000,0.540000,0.527915,0.556000,0.697599,0.504824,0.068284
eegnet,cross_session,sub-003,,ses-03,ses-01,4,,73,19,92,1,0.510870,0.531250,0.389651,0.508049,0.693294,0.500146,0.007088
eegnet,cross_session,sub-003,,ses-03,ses-02,4,,73,19,100,1,0.500000,0.500000,0.333333,0.604800,0.692829,0.499682,0.003651
eegnet,cross_session,sub-003,,ses-03,ses-04,4,,73,19,100,1,0.500000,0.500000,0.333333,0.433600,0.693241,0.500094,0.003988
eegnet,cross_session,sub-003,,ses-03,ses-05,4,,73,19,100,1,0.500000,0.500000,0.333333,0.496400,0.693223,0.500076,0.003963
eegnet,cross_session,sub-003,,ses-04,ses-01,4,,80,20,92,4,0.489130,0.486742,0.486156,0.553977,0.744230,0.538161,0.177998
eegnet,cross_session,sub-003,,ses-04,ses-02,4,,80,20,100,4,0.620000,0.620000,0.618627,0.615600,0.696032,0.497868,0.107731
eegnet,cross_session,sub-003,,ses-04,ses-03,4,,80,20,92,4,0.489130,0.491962,0.481721,0.556974,1.152814,0.619206,0.242826
eegnet,cross_session,sub-003,,ses-04,ses-05,4,,80,20,100,4,0.570000,0.570000,0.566489,0.593600,0.677077,0.484303,0.022209
eegnet,cross_session,sub-003,,ses-05,ses-01,4,,80,20,92,2,0.456522,0.448864,0.434889,0.482481,0.716902,0.523628,0.136693
eegnet,cross_session,sub-003,,ses-05,ses-02,4,,80,20,100,2,0.510000,0.510000,0.495418,0.529600,0.694071,0.501010,0.087435
eegnet,cross_session,sub-003,,ses-05,ses-03,4,,80,20,92,2,0.456522,0.461939,0.423559,0.425059,1.352829,0.647956,0.239906
eegnet,cross_session,sub-003,,ses-05,ses-04,4,,80,20,100,2,0.500000,0.500000,0.490004,0.485600,0.701766,0.508337,0.038376
eegnet,cross_session,sub-004,,ses-01,ses-02,4,,69,18,97,55,0.505155,0.500000,0.335616,0.551020,0.705219,0.511923,0.089482
eegnet,cross_session,sub-004,,ses-01,ses-03,4,,69,18,91,55,0.527473,0.501211,0.365288,0.544089,0.689659,0.497367,0.084191
eegnet,cross_session,sub-004,,ses-01,ses-04,4,,69,18,100,55,0.500000,0.500000,0.333333,0.491200,0.708496,0.515103,0.086079
eegnet,cross_session,sub-004,,ses-01,ses-05,4,,69,18,100,55,0.500000,0.500000,0.333333,0.573200,0.705663,0.512360,0.080852
eegnet,cross_session,sub-004,,ses-02,ses-01,4,,77,20,87,1,0.344828,0.343816,0.339241,0.324524,1.171922,0.581725,0.204090
eegnet,cross_session,sub-004,,ses-02,ses-03,4,,77,20,91,1,0.472527,0.473353,0.472464,0.484981,0.695374,0.502209,0.055892
eegnet,cross_session,sub-004,,ses-02,ses-04,4,,77,20,100,1,0.530000,0.530000,0.524243,0.611600,0.678594,0.485599,0.079096
eegnet,cross_session,sub-004,,ses-02,ses-05,4,,77,20,100,1,0.540000,0.540000,0.530804,0.486000,0.693869,0.500721,0.034279
eegnet,cross_session,sub-004,,ses-03,ses-01,4,,72,19,87,1,0.436782,0.436047,0.434090,0.423362,0.935816,0.545972,0.102873
eegnet,cross_session,sub-004,,ses-03,ses-02,4,,72,19,97,1,0.536082,0.536139,0.536082,0.540816,0.691471,0.498324,0.032649
eegnet,cross_session,sub-004,,ses-03,ses-04,4,,72,19,100,1,0.550000,0.550000,0.536608,0.543600,0.692818,0.499658,0.064150
eegnet,cross_session,sub-004,,ses-03,ses-05,4,,72,19,100,1,0.510000,0.510000,0.503998,0.502400,0.692899,0.499752,0.007092
eegnet,cross_session,sub-004,,ses-04,ses-01,4,,80,20,87,2,0.413793,0.412791,0.408794,0.380550,1.434208,0.594159,0.171991
eegnet,cross_session,sub-004,,ses-04,ses-02,4,,80,20,97,2,0.567010,0.566114,0.563250,0.575680,0.686843,0.493803,0.052895
eegnet,cross_session,sub-004,,ses-04,ses-03,4,,80,20,91,2,0.505495,0.503391,0.503335,0.437016,0.729718,0.534396,0.147628
eegnet,cross_session,sub-004,,ses-04,ses-05,4,,80,20,100,2,0.520000,0.520000,0.519808,0.498400,0.694238,0.501089,0.010618
eegnet,cross_session,sub-004,,ses-05,ses-01,4,,80,20,87,21,0.402299,0.401956,0.401587,0.350687,9.689273,1.174925,0.589735
eegnet,cross_session,sub-004,,ses-05,ses-02,4,,80,20,97,21,0.494845,0.495536,0.492905,0.484481,4.584342,0.927119,0.480069
eegnet,cross_session,sub-004,,ses-05,ses-03,4,,80,20,91,21,0.560440,0.563953,0.559961,0.520349,5.905709,0.854194,0.430276
eegnet,cross_session,sub-004,,ses-05,ses-04,4,,80,20,100,21,0.570000,0.570000,0.560102,0.565000,2.802040,0.768626,0.367949
eegnet,cross_session,sub-005,,ses-01,ses-02,4,,75,19,100,2,0.640000,0.640000,0.636364,0.701200,0.684166,0.491028,0.129937
eegnet,cross_session,sub-005,,ses-01,ses-03,4,,75,19,93,2,0.505376,0.506244,0.502558,0.569843,0.683863,0.491694,0.023227
eegnet,cross_session,sub-005,,ses-01,ses-04,4,,75,19,99,2,0.484848,0.483469,0.474336,0.512245,0.692839,0.499693,0.030108
eegnet,cross_session,sub-005,,ses-01,ses-05,4,,75,19,89,2,0.449438,0.450708,0.449160,0.457533,0.700125,0.506908,0.079462
eegnet,cross_session,sub-005,,ses-02,ses-01,4,,80,20,94,4,0.563830,0.551701,0.517949,0.547392,3.465306,0.803720,0.400329
eegnet,cross_session,sub-005,,ses-02,ses-03,4,,80,20,93,4,0.569892,0.571230,0.563790,0.603145,0.860745,0.555250,0.196356
