model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,within_session,sub-025,ses-04,,,3,1.000000,63,16,9,6,0.222222,0.225000,0.222222,0.250000,1.088801,0.830352,0.556719
deepconvnet,within_session,sub-025,ses-04,,,3,2.000000,63,16,9,2,0.555556,0.525000,0.500000,0.800000,0.646783,0.455358,0.173178
deepconvnet,within_session,sub-025,ses-04,,,3,3.000000,63,16,9,1,0.555556,0.600000,0.500000,0.350000,0.786389,0.586064,0.330016
deepconvnet,within_session,sub-025,ses-04,,,3,4.000000,63,16,9,11,0.555556,0.575000,0.550000,0.550000,1.057479,0.695154,0.426849
deepconvnet,within_session,sub-025,ses-04,,,3,5.000000,63,16,9,1,0.222222,0.225000,0.222222,0.350000,0.710775,0.517763,0.328250
deepconvnet,within_session,sub-025,ses-04,,,3,6.000000,63,16,9,1,0.333333,0.375000,0.250000,0.200000,0.795996,0.599603,0.252848
deepconvnet,within_session,sub-025,ses-04,,,3,7.000000,63,16,9,1,0.444444,0.500000,0.307692,0.750000,0.679687,0.487285,0.207271
deepconvnet,within_session,sub-025,ses-04,,,3,8.000000,64,16,8,6,0.250000,0.250000,0.200000,0.375000,1.034640,0.796924,0.480267
deepconvnet,within_session,sub-025,ses-04,,,3,9.000000,64,16,8,1,0.375000,0.375000,0.272727,0.312500,0.794376,0.597545,0.314936
deepconvnet,within_session,sub-025,ses-05,,,3,0.000000,72,18,10,1,0.400000,0.400000,0.285714,0.000000,0.964025,0.738308,0.583792
deepconvnet,within_session,sub-025,ses-05,,,3,1.000000,72,18,10,1,0.600000,0.600000,0.583333,0.600000,0.693020,0.499274,0.190357
deepconvnet,within_session,sub-025,ses-05,,,3,2.000000,72,18,10,9,0.600000,0.600000,0.583333,0.680000,0.970015,0.569045,0.458099
deepconvnet,within_session,sub-025,ses-05,,,3,3.000000,72,18,10,1,0.500000,0.500000,0.333333,0.520000,0.718224,0.523771,0.195162
deepconvnet,within_session,sub-025,ses-05,,,3,4.000000,72,18,10,3,0.500000,0.500000,0.494949,0.480000,0.758713,0.559974,0.119526
deepconvnet,within_session,sub-025,ses-05,,,3,5.000000,72,18,10,1,0.200000,0.200000,0.166667,0.320000,0.750901,0.557007,0.363929
deepconvnet,within_session,sub-025,ses-05,,,3,6.000000,72,18,10,1,0.400000,0.400000,0.285714,0.240000,0.791033,0.591425,0.319505
deepconvnet,within_session,sub-025,ses-05,,,3,7.000000,72,18,10,1,0.400000,0.400000,0.285714,0.320000,0.744984,0.550175,0.291780
deepconvnet,within_session,sub-025,ses-05,,,3,8.000000,72,18,10,2,0.400000,0.400000,0.375000,0.320000,0.836011,0.633400,0.304238
deepconvnet,within_session,sub-025,ses-05,,,3,9.000000,72,18,10,4,0.500000,0.500000,0.450549,0.560000,0.834870,0.625371,0.417167
deepconvnet,within_session,sub-001,ses-01,,,4,0.000000,72,18,10,2,0.400000,0.400000,0.400000,0.520000,0.719858,0.525599,0.219653
deepconvnet,within_session,sub-001,ses-01,,,4,1.000000,72,18,10,3,0.500000,0.500000,0.333333,0.640000,0.784521,0.568040,0.293818
deepconvnet,within_session,sub-001,ses-01,,,4,2.000000,72,18,10,1,0.500000,0.500000,0.333333,0.560000,0.694593,0.501460,0.143984
deepconvnet,within_session,sub-001,ses-01,,,4,3.000000,72,18,10,2,0.600000,0.600000,0.583333,0.760000,0.591532,0.406404,0.140911
deepconvnet,within_session,sub-001,ses-01,,,4,4.000000,72,18,10,1,0.500000,0.500000,0.450549,0.760000,0.664591,0.473265,0.127839
deepconvnet,within_session,sub-001,ses-01,,,4,5.000000,72,18,10,1,0.400000,0.400000,0.285714,0.480000,0.768986,0.565470,0.284075
deepconvnet,within_session,sub-001,ses-01,,,4,6.000000,72,18,10,5,0.500000,0.500000,0.494949,0.320000,0.996841,0.686126,0.283681
deepconvnet,within_session,sub-001,ses-01,,,4,7.000000,72,18,10,1,0.500000,0.500000,0.450549,0.760000,0.656235,0.463896,0.247344
deepconvnet,within_session,sub-001,ses-01,,,4,8.000000,72,18,10,8,0.500000,0.500000,0.494949,0.400000,1.563878,0.872849,0.418334
deepconvnet,within_session,sub-001,ses-01,,,4,9.000000,72,18,10,3,0.600000,0.600000,0.523810,0.720000,0.694422,0.501964,0.257933
deepconvnet,within_session,sub-001,ses-02,,,4,0.000000,72,18,10,1,0.500000,0.500000,0.450549,0.640000,0.685360,0.492061,0.176265
deepconvnet,within_session,sub-001,ses-02,,,4,1.000000,72,18,10,2,0.400000,0.400000,0.375000,0.440000,0.769331,0.578498,0.375350
deepconvnet,within_session,sub-001,ses-02,,,4,2.000000,72,18,10,8,0.500000,0.500000,0.450549,0.440000,0.894435,0.664196,0.447173
deepconvnet,within_session,sub-001,ses-02,,,4,3.000000,72,18,10,2,0.500000,0.500000,0.494949,0.360000,0.730586,0.537232,0.326523
deepconvnet,within_session,sub-001,ses-02,,,4,4.000000,72,18,10,2,0.500000,0.500000,0.494949,0.520000,1.145080,0.644047,0.370455
deepconvnet,within_session,sub-001,ses-02,,,4,5.000000,72,18,10,1,0.600000,0.600000,0.600000,0.440000,0.767928,0.570637,0.417972
deepconvnet,within_session,sub-001,ses-02,,,4,6.000000,72,18,10,3,0.600000,0.600000,0.583333,0.400000,0.788420,0.570063,0.336050
deepconvnet,within_session,sub-001,ses-02,,,4,7.000000,72,18,10,3,0.500000,0.500000,0.450549,0.400000,0.824355,0.608010,0.399999
deepconvnet,within_session,sub-001,ses-02,,,4,8.000000,72,18,10,1,0.600000,0.600000,0.523810,0.480000,0.694965,0.502194,0.301634
deepconvnet,within_session,sub-001,ses-02,,,4,9.000000,72,18,10,1,0.700000,0.700000,0.696970,0.840000,0.633503,0.440817,0.259029
deepconvnet,within_session,sub-001,ses-03,,,4,0.000000,71,18,10,10,0.700000,0.700000,0.670330,0.720000,0.612897,0.425453,0.146306
deepconvnet,within_session,sub-001,ses-03,,,4,1.000000,71,18,10,11,0.500000,0.500000,0.494949,0.560000,0.882535,0.643018,0.444884
deepconvnet,within_session,sub-001,ses-03,,,4,2.000000,71,18,10,20,0.400000,0.400000,0.400000,0.480000,1.080924,0.798480,0.543105
deepconvnet,within_session,sub-001,ses-03,,,4,3.000000,71,18,10,7,0.500000,0.500000,0.494949,0.560000,0.729910,0.528857,0.246623
deepconvnet,within_session,sub-001,ses-03,,,4,4.000000,71,18,10,6,0.600000,0.600000,0.583333,0.800000,0.609305,0.424923,0.125750
deepconvnet,within_session,sub-001,ses-03,,,4,5.000000,71,18,10,11,0.400000,0.400000,0.285714,0.400000,1.565398,0.968439,0.577841
deepconvnet,within_session,sub-001,ses-03,,,4,6.000000,71,18,10,10,0.900000,0.900000,0.898990,0.800000,0.543316,0.339944,0.338312
deepconvnet,within_session,sub-001,ses-03,,,4,7.000000,71,18,10,8,0.400000,0.400000,0.375000,0.520000,0.823150,0.622875,0.471379
deepconvnet,within_session,sub-001,ses-03,,,4,8.000000,71,18,10,16,0.500000,0.500000,0.494949,0.520000,1.021021,0.677981,0.418947
deepconvnet,within_session,sub-001,ses-03,,,4,9.000000,72,18,9,1,0.666667,0.625000,0.584615,0.450000,0.701528,0.503960,0.285097
deepconvnet,within_session,sub-001,ses-04,,,4,0.000000,71,18,10,1,0.400000,0.400000,0.285714,0.200000,2.063732,0.874321,0.500876
deepconvnet,within_session,sub-001,ses-04,,,4,1.000000,71,18,10,1,0.600000,0.600000,0.583333,0.480000,0.781408,0.583988,0.434254
deepconvnet,within_session,sub-001,ses-04,,,4,2.000000,71,18,10,7,0.200000,0.200000,0.200000,0.040000,1.458089,0.934768,0.661637
deepconvnet,within_session,sub-001,ses-04,,,4,3.000000,71,18,10,8,0.300000,0.300000,0.230769,0.200000,1.195241,0.761280,0.339436
deepconvnet,within_session,sub-001,ses-04,,,4,4.000000,71,18,10,7,0.600000,0.600000,0.583333,0.640000,0.712189,0.512624,0.257887
deepconvnet,within_session,sub-001,ses-04,,,4,5.000000,71,18,10,4,0.500000,0.500000,0.450549,0.280000,0.988122,0.697245,0.296087
deepconvnet,within_session,sub-001,ses-04,,,4,6.000000,71,18,10,3,0.300000,0.300000,0.230769,0.160000,0.849061,0.648824,0.350432
deepconvnet,within_session,sub-001,ses-04,,,4,7.000000,71,18,10,1,0.400000,0.400000,0.400000,0.440000,0.702153,0.511324,0.224297
deepconvnet,within_session,sub-001,ses-04,,,4,8.000000,71,18,10,1,0.300000,0.300000,0.292929,0.200000,0.919341,0.697973,0.373335
deepconvnet,within_session,sub-001,ses-04,,,4,9.000000,72,18,9,3,0.444444,0.500000,0.307692,0.450000,0.786771,0.590655,0.447152
deepconvnet,within_session,sub-001,ses-05,,,4,0.000000,67,17,10,23,0.300000,0.300000,0.292929,0.360000,1.458526,0.831143,0.477048
deepconvnet,within_session,sub-001,ses-05,,,4,1.000000,67,17,10,1,0.200000,0.200000,0.166667,0.200000,0.725352,0.532118,0.325045
deepconvnet,within_session,sub-001,ses-05,,,4,2.000000,67,17,10,20,0.500000,0.500000,0.494949,0.560000,0.978230,0.590801,0.465575
deepconvnet,within_session,sub-001,ses-05,,,4,3.000000,67,17,10,29,0.200000,0.200000,0.200000,0.120000,1.468042,0.957625,0.547751
deepconvnet,within_session,sub-001,ses-05,,,4,4.000000,68,17,9,3,0.555556,0.525000,0.500000,0.600000,0.654472,0.463251,0.176184
deepconvnet,within_session,sub-001,ses-05,,,4,5.000000,68,17,9,3,0.777778,0.750000,0.750000,1.000000,0.505077,0.341934,0.237093
deepconvnet,within_session,sub-001,ses-05,,,4,6.000000,68,17,9,2,0.444444,0.475000,0.415584,0.400000,0.750895,0.555316,0.159389
deepconvnet,within_session,sub-001,ses-05,,,4,7.000000,68,17,9,4,0.444444,0.450000,0.444444,0.400000,0.744945,0.554053,0.395929
deepconvnet,within_session,sub-001,ses-05,,,4,8.000000,68,17,9,2,0.444444,0.400000,0.307692,0.350000,0.749501,0.551597,0.309125
deepconvnet,within_session,sub-001,ses-05,,,4,9.000000,68,17,9,3,0.333333,0.375000,0.250000,0.450000,0.740174,0.548254,0.326076
deepconvnet,within_session,sub-002,ses-01,,,4,0.000000,65,17,10,1,0.500000,0.500000,0.333333,0.440000,0.710913,0.517493,0.078450
deepconvnet,within_session,sub-002,ses-01,,,4,1.000000,65,17,10,2,0.300000,0.300000,0.292929,0.400000,0.697832,0.504684,0.205909
deepconvnet,within_session,sub-002,ses-01,,,4,2.000000,66,17,9,36,0.666667,0.700000,0.649351,0.850000,0.582080,0.393128,0.202323
deepconvnet,within_session,sub-002,ses-01,,,4,3.000000,66,17,9,1,0.444444,0.500000,0.307692,1.000000,0.696409,0.503354,0.119245
deepconvnet,within_session,sub-002,ses-01,,,4,4.000000,66,17,9,2,0.444444,0.500000,0.307692,0.450000,0.713044,0.519799,0.116951
deepconvnet,within_session,sub-002,ses-01,,,4,5.000000,66,17,9,2,0.444444,0.500000,0.307692,0.450000,0.795955,0.597198,0.224560
deepconvnet,within_session,sub-002,ses-01,,,4,6.000000,66,17,9,18,0.888889,0.875000,0.883117,1.000000,0.294038,0.190468,0.123831
deepconvnet,within_session,sub-002,ses-01,,,4,7.000000,66,17,9,10,0.555556,0.500000,0.357143,0.900000,0.637242,0.445071,0.343114
deepconvnet,within_session,sub-002,ses-01,,,4,8.000000,66,17,9,1,0.555556,0.500000,0.357143,0.400000,0.707545,0.513142,0.088574
deepconvnet,within_session,sub-002,ses-01,,,4,9.000000,66,17,9,6,1.000000,1.000000,1.000000,1.000000,0.636684,0.444079,0.469726
deepconvnet,within_session,sub-002,ses-02,,,4,0.000000,68,17,10,71,0.700000,0.700000,0.696970,0.800000,3.176093,0.458836,0.419298
deepconvnet,within_session,sub-002,ses-02,,,4,1.000000,68,17,10,12,0.600000,0.600000,0.523810,0.640000,0.686138,0.492994,0.081363
deepconvnet,within_session,sub-002,ses-02,,,4,2.000000,68,17,10,22,0.400000,0.400000,0.285714,0.240000,0.706542,0.513376,0.120202
deepconvnet,within_session,sub-002,ses-02,,,4,3.000000,68,17,10,3,0.600000,0.600000,0.523810,0.320000,0.689842,0.496706,0.086247
deepconvnet,within_session,sub-002,ses-02,,,4,4.000000,68,17,10,4,0.500000,0.500000,0.333333,0.480000,0.698984,0.505823,0.034209
deepconvnet,within_session,sub-002,ses-02,,,4,5.000000,68,18,9,6,0.333333,0.325000,0.325000,0.150000,1.096048,0.667261,0.228484
deepconvnet,within_session,sub-002,ses-02,,,4,6.000000,68,18,9,1,0.555556,0.500000,0.357143,0.850000,0.688695,0.495551,0.039828
deepconvnet,within_session,sub-002,ses-02,,,4,7.000000,68,18,9,2,0.444444,0.500000,0.307692,0.650000,0.696113,0.502966,0.075638
deepconvnet,within_session,sub-002,ses-02,,,4,8.000000,68,18,9,2,0.444444,0.500000,0.307692,0.350000,0.696601,0.503453,0.065066
deepconvnet,within_session,sub-002,ses-02,,,4,9.000000,68,18,9,2,0.555556,0.500000,0.357143,0.450000,0.689695,0.496539,0.014684
deepconvnet,within_session,sub-002,ses-03,,,4,0.000000,72,18,10,1,0.500000,0.500000,0.494949,0.600000,0.684658,0.491895,0.101126
deepconvnet,within_session,sub-002,ses-03,,,4,1.000000,72,18,10,1,0.700000,0.700000,0.696970,0.560000,0.628865,0.439945,0.230242
deepconvnet,within_session,sub-002,ses-03,,,4,2.000000,72,18,10,2,0.500000,0.500000,0.450549,0.600000,0.661228,0.470488,0.162046
deepconvnet,within_session,sub-002,ses-03,,,4,3.000000,72,18,10,2,0.700000,0.700000,0.696970,0.760000,0.655403,0.456589,0.269264
deepconvnet,within_session,sub-002,ses-03,,,4,4.000000,72,18,10,1,0.500000,0.500000,0.333333,0.640000,0.779383,0.566294,0.282826
deepconvnet,within_session,sub-002,ses-03,,,4,5.000000,72,18,10,1,0.500000,0.500000,0.333333,0.280000,0.758858,0.562807,0.358325
deepconvnet,within_session,sub-002,ses-03,,,4,6.000000,72,18,10,1,0.300000,0.300000,0.292929,0.400000,0.778852,0.583130,0.358782
deepconvnet,within_session,sub-002,ses-03,,,4,7.000000,72,18,10,1,0.600000,0.625000,0.600000,0.375000,0.730135,0.536407,0.339632
deepconvnet,within_session,sub-002,ses-03,,,4,8.000000,72,18,10,1,0.400000,0.416667,0.400000,0.458333,0.755689,0.561371,0.202776
deepconvnet,within_session,sub-002,ses-03,,,4,9.000000,72,18,10,3,0.600000,0.625000,0.600000,0.750000,0.579011,0.403120,0.187219
deepconvnet,within_session,sub-002,ses-04,,,4,0.000000,72,18,10,22,0.600000,0.600000,0.600000,0.640000,2.298596,0.585572,0.278738
deepconvnet,within_session,sub-002,ses-04,,,4,1.000000,72,18,10,56,1.000000,1.000000,1.000000,1.000000,0.117714,0.057863,0.098585
deepconvnet,within_session,sub-002,ses-04,,,4,2.000000,72,18,10,49,0.800000,0.800000,0.791667,0.680000,1.393530,0.416172,0.223413
deepconvnet,within_session,sub-002,ses-04,,,4,3.000000,72,18,10,1,0.500000,0.500000,0.333333,0.440000,0.780457,0.581869,0.271040
deepconvnet,within_session,sub-002,ses-04,,,4,4.000000,72,18,10,1,0.400000,0.400000,0.285714,0.400000,0.726680,0.533005,0.178059
deepconvnet,within_session,sub-002,ses-04,,,4,5.000000,72,18,10,1,0.700000,0.700000,0.696970,0.520000,0.681235,0.487164,0.180422
deepconvnet,within_session,sub-002,ses-04,,,4,6.000000,72,18,10,1,0.500000,0.500000,0.450549,0.440000,0.760124,0.558543,0.258505
deepconvnet,within_session,sub-002,ses-04,,,4,7.000000,72,18,10,1,0.600000,0.600000,0.600000,0.560000,0.664176,0.474562,0.256772
deepconvnet,within_session,sub-002,ses-04,,,4,8.000000,72,18,10,1,0.600000,0.600000,0.600000,0.680000,0.646212,0.456821,0.186624
deepconvnet,within_session,sub-002,ses-04,,,4,9.000000,72,18,10,29,0.900000,0.900000,0.898990,0.960000,0.263745,0.184191,0.173435
deepconvnet,within_session,sub-002,ses-05,,,4,0.000000,68,17,10,15,0.700000,0.700000,0.696970,0.880000,0.351878,0.247196,0.235875
deepconvnet,within_session,sub-002,ses-05,,,4,1.000000,68,17,10,22,0.800000,0.800000,0.791667,1.000000,0.290304,0.202465,0.124501
deepconvnet,within_session,sub-002,ses-05,,,4,2.000000,68,17,10,25,0.500000,0.500000,0.494949,0.560000,2.862106,0.659166,0.403289
deepconvnet,within_session,sub-002,ses-05,,,4,3.000000,68,17,10,8,0.500000,0.500000,0.494949,0.520000,1.056234,0.718770,0.354390
deepconvnet,within_session,sub-002,ses-05,,,4,4.000000,68,17,10,8,0.900000,0.900000,0.898990,0.880000,0.446104,0.265848,0.236900
deepconvnet,within_session,sub-002,ses-05,,,4,5.000000,68,18,9,11,0.555556,0.550000,0.550000,0.650000,1.067439,0.532494,0.278425
deepconvnet,within_session,sub-002,ses-05,,,4,6.000000,68,18,9,6,0.777778,0.800000,0.775000,1.000000,0.322666,0.221294,0.159134
deepconvnet,within_session,sub-002,ses-05,,,4,7.000000,68,18,9,25,0.888889,0.900000,0.888889,0.950000,0.224843,0.155297,0.130029
deepconvnet,within_session,sub-002,ses-05,,,4,8.000000,68,18,9,6,0.777778,0.750000,0.750000,0.800000,0.538684,0.329064,0.287599
deepconvnet,within_session,sub-002,ses-05,,,4,9.000000,68,18,9,4,0.666667,0.650000,0.649351,0.650000,0.654429,0.456680,0.226042
deepconvnet,within_session,sub-003,ses-01,,,4,0.000000,65,17,10,2,0.600000,0.600000,0.523810,0.400000,0.823035,0.599947,0.317029
deepconvnet,within_session,sub-003,ses-01,,,4,1.000000,65,17,10,1,0.700000,0.700000,0.696970,0.560000,0.720424,0.515992,0.307499
deepconvnet,within_session,sub-003,ses-01,,,4,2.000000,66,17,9,4,0.444444,0.450000,0.444444,0.450000,0.874639,0.636101,0.383895
deepconvnet,within_session,sub-003,ses-01,,,4,3.000000,66,17,9,3,0.777778,0.775000,0.775000,0.700000,0.607493,0.417826,0.248810
deepconvnet,within_session,sub-003,ses-01,,,4,4.000000,66,17,9,32,0.555556,0.600000,0.500000,0.850000,1.308583,0.738539,0.432229
deepconvnet,within_session,sub-003,ses-01,,,4,5.000000,66,17,9,24,0.777778,0.775000,0.775000,0.850000,0.443565,0.307234,0.138138
deepconvnet,within_session,sub-003,ses-01,,,4,6.000000,66,17,9,3,0.777778,0.775000,0.775000,0.600000,0.677683,0.479450,0.471257
deepconvnet,within_session,sub-003,ses-01,,,4,7.000000,66,17,9,1,0.666667,0.700000,0.649351,0.650000,0.614142,0.427145,0.113282
deepconvnet,within_session,sub-003,ses-01,,,4,8.000000,66,17,9,10,0.555556,0.550000,0.550000,0.600000,0.739778,0.536391,0.263359
deepconvnet,within_session,sub-003,ses-01,,,4,9.000000,66,17,9,1,0.777778,0.775000,0.775000,0.700000,0.754317,0.530175,0.376136
deepconvnet,within_session,sub-003,ses-02,,,4,0.000000,72,18,10,9,0.600000,0.600000,0.523810,0.720000,0.986804,0.482303,0.324505
deepconvnet,within_session,sub-003,ses-02,,,4,1.000000,72,18,10,8,0.900000,0.900000,0.898990,0.920000,0.441332,0.273797,0.185121
deepconvnet,within_session,sub-003,ses-02,,,4,2.000000,72,18,10,7,0.600000,0.600000,0.600000,0.600000,0.825461,0.559946,0.405479
deepconvnet,within_session,sub-003,ses-02,,,4,3.000000,72,18,10,14,0.700000,0.700000,0.696970,0.880000,0.448511,0.292469,0.173092
deepconvnet,within_session,sub-003,ses-02,,,4,4.000000,72,18,10,5,0.600000,0.600000,0.583333,0.720000,0.629204,0.441630,0.291039
deepconvnet,within_session,sub-003,ses-02,,,4,5.000000,72,18,10,8,0.600000,0.600000,0.583333,0.640000,0.887344,0.583972,0.469097
deepconvnet,within_session,sub-003,ses-02,,,4,6.000000,72,18,10,5,0.600000,0.600000,0.600000,0.640000,0.686192,0.493839,0.282461
deepconvnet,within_session,sub-003,ses-02,,,4,7.000000,72,18,10,30,0.500000,0.500000,0.494949,0.600000,1.656028,0.805852,0.487044
deepconvnet,within_session,sub-003,ses-02,,,4,8.000000,72,18,10,2,0.500000,0.500000,0.450549,0.320000,0.884444,0.651320,0.227413
deepconvnet,within_session,sub-003,ses-02,,,4,9.000000,72,18,10,3,0.500000,0.500000,0.450549,0.560000,0.807004,0.578637,0.333997
deepconvnet,within_session,sub-003,ses-03,,,4,0.000000,65,17,10,1,0.700000,0.700000,0.696970,0.720000,0.685553,0.492405,0.190480
deepconvnet,within_session,sub-003,ses-03,,,4,1.000000,65,17,10,1,0.600000,0.600000,0.523810,0.640000,0.630060,0.456114,0.085376
deepconvnet,within_session,sub-003,ses-03,,,4,2.000000,66,17,9,5,0.555556,0.500000,0.357143,0.700000,0.681751,0.488787,0.013067
deepconvnet,within_session,sub-003,ses-03,,,4,3.000000,66,17,9,3,0.555556,0.500000,0.357143,0.250000,1.529034,0.663064,0.242355
deepconvnet,within_session,sub-003,ses-03,,,4,4.000000,66,17,9,1,0.333333,0.300000,0.250000,0.300000,0.697334,0.504186,0.175317
deepconvnet,within_session,sub-003,ses-03,,,4,5.000000,66,17,9,1,0.555556,0.500000,0.357143,0.800000,0.681179,0.488148,0.007606
deepconvnet,within_session,sub-003,ses-03,,,4,6.000000,66,17,9,6,0.555556,0.500000,0.357143,0.300000,0.694620,0.501257,0.108945
deepconvnet,within_session,sub-003,ses-03,,,4,7.000000,66,17,9,6,0.444444,0.500000,0.307692,0.750000,0.819939,0.608014,0.304666
deepconvnet,within_session,sub-003,ses-03,,,4,8.000000,66,17,9,2,0.444444,0.500000,0.307692,0.400000,0.718438,0.524980,0.220099
deepconvnet,within_session,sub-003,ses-03,,,4,9.000000,66,17,9,11,0.444444,0.500000,0.307692,0.400000,0.750446,0.555390,0.138724
deepconvnet,within_session,sub-003,ses-04,,,4,0.000000,72,18,10,1,0.500000,0.500000,0.333333,0.640000,0.675510,0.482919,0.211996
deepconvnet,within_session,sub-003,ses-04,,,4,1.000000,72,18,10,7,0.700000,0.700000,0.696970,0.880000,0.426885,0.280588,0.235468
deepconvnet,within_session,sub-003,ses-04,,,4,2.000000,72,18,10,1,0.500000,0.500000,0.494949,0.520000,0.676518,0.483864,0.196086
deepconvnet,within_session,sub-003,ses-04,,,4,3.000000,72,18,10,1,0.800000,0.800000,0.791667,0.720000,0.641257,0.448104,0.238689
deepconvnet,within_session,sub-003,ses-04,,,4,4.000000,72,18,10,1,0.600000,0.600000,0.523810,0.720000,0.627835,0.437136,0.225111
deepconvnet,within_session,sub-003,ses-04,,,4,5.000000,72,18,10,1,0.800000,0.800000,0.791667,0.640000,0.649822,0.456243,0.239824
deepconvnet,within_session,sub-003,ses-04,,,4,6.000000,72,18,10,1,0.600000,0.600000,0.583333,0.600000,0.679932,0.486875,0.107319
deepconvnet,within_session,sub-003,ses-04,,,4,7.000000,72,18,10,1,0.700000,0.700000,0.696970,0.640000,0.659164,0.466226,0.159481
deepconvnet,within_session,sub-003,ses-04,,,4,8.000000,72,18,10,2,0.500000,0.500000,0.494949,0.600000,0.722483,0.527270,0.162647
deepconvnet,within_session,sub-003,ses-04,,,4,9.000000,72,18,10,3,0.600000,0.600000,0.523810,0.360000,0.828905,0.604221,0.335931
deepconvnet,within_session,sub-003,ses-05,,,4,0.000000,72,18,10,1,0.600000,0.600000,0.583333,0.680000,0.686383,0.492758,0.079422
deepconvnet,within_session,sub-003,ses-05,,,4,1.000000,72,18,10,1,0.500000,0.500000,0.333333,0.680000,0.696934,0.504262,0.096325
deepconvnet,within_session,sub-003,ses-05,,,4,2.000000,72,18,10,2,0.400000,0.400000,0.375000,0.360000,0.836236,0.608241,0.443807
deepconvnet,within_session,sub-003,ses-05,,,4,3.000000,72,18,10,1,0.500000,0.500000,0.450549,0.560000,0.689977,0.497263,0.115065
deepconvnet,within_session,sub-003,ses-05,,,4,4.000000,72,18,10,1,0.500000,0.500000,0.333333,0.240000,0.778249,0.579546,0.197850
deepconvnet,within_session,sub-003,ses-05,,,4,5.000000,72,18,10,1,0.500000,0.500000,0.494949,0.520000,0.699417,0.506452,0.129368
deepconvnet,within_session,sub-003,ses-05,,,4,6.000000,72,18,10,2,0.500000,0.500000,0.494949,0.480000,0.721447,0.530492,0.263059
deepconvnet,within_session,sub-003,ses-05,,,4,7.000000,72,18,10,4,0.500000,0.500000,0.494949,0.600000,0.855822,0.596202,0.299851
deepconvnet,within_session,sub-003,ses-05,,,4,8.000000,72,18,10,2,0.400000,0.400000,0.400000,0.280000,0.908126,0.672389,0.199039
deepconvnet,within_session,sub-003,ses-05,,,4,9.000000,72,18,10,7,0.500000,0.500000,0.494949,0.320000,1.110420,0.748026,0.393129
deepconvnet,within_session,sub-004,ses-01,,,4,0.000000,62,16,9,8,0.444444,0.500000,0.307692,0.700000,0.685808,0.492711,0.172975
deepconvnet,within_session,sub-004,ses-01,,,4,1.000000,62,16,9,1,0.555556,0.500000,0.357143,0.700000,0.675468,0.482501,0.027776
deepconvnet,within_session,sub-004,ses-01,,,4,2.000000,62,16,9,28,0.555556,0.550000,0.550000,0.450000,4.004952,0.811406,0.493342
deepconvnet,within_session,sub-004,ses-01,,,4,3.000000,62,16,9,7,0.444444,0.400000,0.307692,0.400000,0.696579,0.503438,0.087782
deepconvnet,within_session,sub-004,ses-01,,,4,4.000000,62,16,9,1,0.444444,0.500000,0.307692,0.600000,0.694928,0.501781,0.064453
deepconvnet,within_session,sub-004,ses-01,,,4,5.000000,62,16,9,1,0.444444,0.500000,0.307692,0.600000,0.695278,0.502131,0.066867
deepconvnet,within_session,sub-004,ses-01,,,4,6.000000,62,16,9,1,0.555556,0.500000,0.357143,0.500000,0.687718,0.494581,0.004861
deepconvnet,within_session,sub-004,ses-01,,,4,7.000000,63,16,8,6,0.500000,0.500000,0.333333,0.375000,0.696607,0.503461,0.016424
deepconvnet,within_session,sub-004,ses-01,,,4,8.000000,63,16,8,57,0.750000,0.750000,0.750000,0.750000,0.795688,0.520272,0.300649
deepconvnet,within_session,sub-004,ses-01,,,4,9.000000,63,16,8,10,0.625000,0.625000,0.563636,0.812500,0.672920,0.479798,0.102753
deepconvnet,within_session,sub-004,ses-02,,,4,0.000000,69,18,10,2,0.500000,0.500000,0.333333,0.880000,0.715178,0.522113,0.252984
deepconvnet,within_session,sub-004,ses-02,,,4,1.000000,69,18,10,1,0.400000,0.400000,0.285714,0.360000,0.727117,0.533433,0.182851
deepconvnet,within_session,sub-004,ses-02,,,4,2.000000,69,18,10,5,0.700000,0.700000,0.696970,0.760000,0.569919,0.392624,0.130463
deepconvnet,within_session,sub-004,ses-02,,,4,3.000000,69,18,10,2,0.400000,0.400000,0.285714,0.320000,0.863026,0.653938,0.368445
deepconvnet,within_session,sub-004,ses-02,,,4,4.000000,69,18,10,6,0.600000,0.600000,0.600000,0.600000,0.753812,0.542408,0.150790
deepconvnet,within_session,sub-004,ses-02,,,4,5.000000,69,18,10,1,0.600000,0.600000,0.600000,0.400000,0.782684,0.562787,0.342438
deepconvnet,within_session,sub-004,ses-02,,,4,6.000000,69,18,10,6,0.700000,0.700000,0.696970,0.600000,1.031379,0.591360,0.464703
deepconvnet,within_session,sub-004,ses-02,,,4,7.000000,70,18,9,2,0.555556,0.525000,0.500000,0.550000,0.747076,0.552536,0.185556
deepconvnet,within_session,sub-004,ses-02,,,4,8.000000,70,18,9,1,0.555556,0.600000,0.500000,0.850000,0.684250,0.491397,0.205861
deepconvnet,within_session,sub-004,ses-02,,,4,9.000000,70,18,9,1,0.666667,0.650000,0.649351,0.800000,0.597196,0.410560,0.091854
deepconvnet,within_session,sub-004,ses-03,,,4,0.000000,64,17,10,1,0.500000,0.500000,0.450549,0.760000,0.648043,0.458244,0.228154
