protocol,model,seed,subject,train_sessions,test_session,split_id,acc,bacc,f1,auc,nll,brier,ece,n_train,n_val,n_test,best_epoch,checkpoint_path,status,error_message
multisource_0102_to_03,deepconvnet,0,sub-001,ses-01+ses-02,ses-03,0,0.494949494949495,0.4912244897959184,0.4129506641366224,0.4559183673469388,0.977599024772644,0.6435009635757523,0.253120208629454,160,40,99,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-001_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-002,ses-01+ses-02,ses-03,0,0.52,0.5134484142914492,0.5104039167686658,0.5210758731433159,0.7107118368148804,0.5139403040814168,0.1004499804973602,149,38,100,29,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-002_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-003,ses-01+ses-02,ses-03,0,0.532608695652174,0.5236406619385343,0.4302174852369292,0.4576832151300236,1.4219220876693726,0.6190071473003892,0.163724629127461,153,39,92,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-003_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-004,ses-01+ses-02,ses-03,0,0.6153846153846154,0.6160368217054264,0.6151987435061013,0.6681201550387597,0.6600421667098999,0.4681809758360433,0.0942776949851067,147,37,91,12,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-004_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-005,ses-01+ses-02,ses-03,0,0.5376344086021505,0.538159111933395,0.5367774817560524,0.5568917668825162,0.9987031817436218,0.640083145072744,0.2602438433195955,155,39,93,23,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-005_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-006,ses-01+ses-02,ses-03,0,0.5368421052631579,0.5359042553191489,0.5326475849731663,0.4782801418439716,4.397718906402588,0.8942042259444252,0.4376123001700953,149,38,95,12,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-006_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-007,ses-01+ses-02,ses-03,0,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5980902777777777,0.928347647190094,0.5876674190059529,0.2311044447124004,160,40,96,7,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-007_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-008,ses-01+ses-02,ses-03,0,0.5617977528089888,0.5659090909090909,0.4967377120487168,0.744949494949495,1.652491569519043,0.7078633345802682,0.3491142485918623,155,39,89,85,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-008_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-009,ses-01+ses-02,ses-03,0,0.49,0.49,0.4615140956604371,0.4756,1.0600290298461914,0.6419700281574597,0.2074179208278656,158,40,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-009_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-010,ses-01+ses-02,ses-03,0,0.6,0.6000000000000001,0.5974235104669887,0.6232,0.672343909740448,0.4795816612871019,0.0674355566501617,146,37,100,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-010_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-011,ses-01+ses-02,ses-03,0,0.56,0.56,0.5571658615136876,0.5768,0.8026479482650757,0.5635101496766672,0.1957337582111358,155,39,100,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-011_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-012,ses-01+ses-02,ses-03,0,0.5257731958762887,0.5240221088435374,0.5107456140350877,0.550595238095238,0.68733149766922,0.4950518983308588,0.05599130121703,152,39,97,3,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-012_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-013,ses-01+ses-02,ses-03,0,0.77,0.77,0.7593890574327858,0.9028,0.5440337657928467,0.3302178239952908,0.0701949095726013,155,39,100,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-013_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-014,ses-01+ses-02,ses-03,0,0.4891304347826087,0.484812529663028,0.4841942025527854,0.4736592311343141,0.7334385514259338,0.5358157029072967,0.1110452666230823,156,39,92,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-014_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-015,ses-01+ses-02,ses-03,0,0.4470588235294118,0.4871794871794871,0.3089430894308943,0.5635451505016722,0.7598980069160461,0.5631502988134484,0.2007174190352945,156,39,85,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-015_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-016,ses-01+ses-02,ses-03,0,0.73,0.73,0.7266929851199515,0.732,0.7412036657333374,0.4372863333218298,0.1496946609020233,160,40,100,15,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-016_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-017,ses-01+ses-02,ses-03,0,0.4591836734693877,0.4666666666666667,0.3801169590643274,0.5258333333333334,0.8099583983421326,0.5933613454980915,0.2276948179517473,160,40,98,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-017_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-018,ses-01+ses-02,ses-03,0,0.58,0.5800000000000001,0.5757575757575757,0.5668000000000001,0.7212058305740356,0.5186657258064621,0.1088084369897842,155,39,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-018_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-019,ses-01+ses-02,ses-03,0,0.6914893617021277,0.698639455782313,0.6854736356293989,0.7519274376417233,0.6342511177062988,0.4344530561739459,0.0735546489979358,152,38,94,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-019_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-020,ses-01+ses-02,ses-03,0,0.48,0.48,0.48,0.4788,3.110182523727417,1.0277388505783154,0.5205808591842652,151,38,100,9,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-020_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-021,ses-01+ses-02,ses-03,0,0.8064516129032258,0.80527289546716,0.8037054409005628,0.8954671600370028,0.4426051378250122,0.2843142656250874,0.0593350491216105,154,39,93,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-021_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-022,ses-01+ses-02,ses-03,0,0.52,0.52,0.5192307692307692,0.5132,1.152000904083252,0.7151827926905355,0.3157469761371612,149,38,100,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-022_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-023,ses-01+ses-02,ses-03,0,0.7272727272727273,0.7285714285714285,0.723205964585275,0.7861224489795917,0.6040918827056885,0.3762346538786483,0.0811916186351968,152,38,99,3,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-023_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-024,ses-01+ses-02,ses-03,0,0.4939759036144578,0.4941860465116279,0.4939024390243902,0.5040697674418605,0.723416268825531,0.524531384314316,0.1438855399568396,124,32,83,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-024_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-025,ses-01+ses-02,ses-03,0,0.5531914893617021,0.5538949275362319,0.5529891304347826,0.5384963768115941,0.7471407651901245,0.5413336516914345,0.1598779451339803,144,36,94,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-025_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-001,ses-01+ses-02,ses-03,0,0.5858585858585859,0.5871428571428572,0.5796831314072693,0.5628571428571428,0.7247145771980286,0.5246719604319953,0.1566368750851564,160,40,99,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-001_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-002,ses-01+ses-02,ses-03,0,0.51,0.4943797671617824,0.4650070968446337,0.4684865515857085,0.8269971609115601,0.5927019774496955,0.1781842947006225,149,38,100,39,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-002_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-003,ses-01+ses-02,ses-03,0,0.5,0.4959810874704491,0.4800982800982801,0.4973995271867611,1.146629810333252,0.7146503508567371,0.3191001324549965,153,39,92,9,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-003_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-004,ses-01+ses-02,ses-03,0,0.5604395604395604,0.5578972868217054,0.5578231292517006,0.5794573643410852,0.8706261515617371,0.5508662623071471,0.1610860418487381,147,37,91,50,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-004_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-005,ses-01+ses-02,ses-03,0,0.5053763440860215,0.5034690101757632,0.4882775119617225,0.5901942645698428,0.8723639249801636,0.5740280204957788,0.2249968430047394,155,39,93,29,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-005_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-006,ses-01+ses-02,ses-03,0,0.5052631578947369,0.5046542553191489,0.5032817888530426,0.4312943262411347,7.694557666778564,0.9588245586343056,0.494474993254009,149,38,95,31,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-006_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-007,ses-01+ses-02,ses-03,0,0.4791666666666667,0.4791666666666666,0.4678492239467849,0.5147569444444444,0.7094441056251526,0.5180931695305718,0.1349874188502629,160,40,96,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-007_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-008,ses-01+ses-02,ses-03,0,0.6292134831460674,0.6325757575757576,0.5946169772256729,0.6959595959595959,1.017348051071167,0.5543292529255112,0.2702125491720907,155,39,89,41,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-008_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-009,ses-01+ses-02,ses-03,0,0.52,0.52,0.5169082125603865,0.544,0.9587893486022948,0.5956971967712062,0.1936153030395507,158,40,100,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-009_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-010,ses-01+ses-02,ses-03,0,0.49,0.49,0.4874886946035573,0.4896,0.7217265963554382,0.525833560850851,0.0916765177249908,146,37,100,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-010_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-011,ses-01+ses-02,ses-03,0,0.47,0.47,0.468671679197995,0.4547999999999999,0.7058394551277161,0.5126727556104111,0.0799979728460311,155,39,100,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-011_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-012,ses-01+ses-02,ses-03,0,0.5154639175257731,0.5167942176870748,0.5079330814894766,0.5195578231292517,0.6975759267807007,0.5047360483672583,0.0534061900119191,152,39,97,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-012_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-013,ses-01+ses-02,ses-03,0,0.74,0.74,0.7373737373737375,0.8424,0.5825359225273132,0.3341022755431176,0.1195312440395355,155,39,100,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-013_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-014,ses-01+ses-02,ses-03,0,0.5217391304347826,0.5382059800664452,0.498015873015873,0.4712861888941623,0.752465546131134,0.5572873325410311,0.2016570444988167,156,39,92,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-014_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-015,ses-01+ses-02,ses-03,0,0.4470588235294118,0.4871794871794871,0.3089430894308943,0.4966555183946488,0.8884329199790955,0.6643600487135289,0.2902487572501688,156,39,85,5,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-015_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-016,ses-01+ses-02,ses-03,0,0.64,0.64,0.64,0.6564,0.7364283800125122,0.4901935077308015,0.1513258153200149,160,40,100,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-016_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-017,ses-01+ses-02,ses-03,0,0.6530612244897959,0.6491666666666667,0.6379834854411126,0.6475,1.1536108255386353,0.5816159553400609,0.2839084784595334,160,40,98,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-017_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-018,ses-01+ses-02,ses-03,0,0.63,0.63,0.6053333333333333,0.6476000000000001,0.6592977046966553,0.4663541171788835,0.0301800060272217,155,39,100,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-018_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-019,ses-01+ses-02,ses-03,0,0.5957446808510638,0.6031746031746031,0.5865740740740741,0.7002267573696146,0.6763408184051514,0.4732529212248989,0.1093712322255398,152,38,94,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-019_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-020,ses-01+ses-02,ses-03,0,0.47,0.47,0.4699469946994699,0.4836,3.067120313644409,1.0394914609229382,0.5269962948560715,151,38,100,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-020_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-021,ses-01+ses-02,ses-03,0,0.6989247311827957,0.6970397779833488,0.6885167464114832,0.8635522664199815,0.6160836219787598,0.4013774931710305,0.1742505687539295,154,39,93,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-021_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-022,ses-01+ses-02,ses-03,0,0.5,0.5,0.4981934965877158,0.5332,1.0248931646347046,0.650904374976872,0.2747884064912796,149,38,100,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-022_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-023,ses-01+ses-02,ses-03,0,0.6565656565656566,0.6583673469387755,0.6461312026913373,0.7485714285714286,0.6840181350708008,0.4304435582110406,0.138091965155168,152,38,99,3,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-023_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-024,ses-01+ses-02,ses-03,0,0.4457831325301205,0.4476744186046512,0.4450581395348837,0.4773255813953488,0.7480670809745789,0.5501003695730614,0.1658399399504604,124,32,83,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-024_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-025,ses-01+ses-02,ses-03,0,0.4680851063829787,0.4705615942028985,0.461996336996337,0.4995471014492754,0.7576702237129211,0.5547215068276097,0.1824971418431465,144,36,94,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-025_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-001,ses-01+ses-02,ses-03,0,0.4545454545454545,0.4530612244897959,0.4417293233082706,0.4502040816326531,0.8057298064231873,0.5718896855075287,0.1687871964290888,160,40,99,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-001_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-002,ses-01+ses-02,ses-03,0,0.51,0.490766760337214,0.4415954415954416,0.5062224006423123,0.705823540687561,0.5114916768357152,0.0936552786827087,149,38,100,24,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-002_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-003,ses-01+ses-02,ses-03,0,0.4673913043478261,0.4664302600472813,0.4658134850100723,0.4288416075650118,1.4498133659362793,0.7510419634893692,0.3015776678271915,153,39,92,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-003_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-004,ses-01+ses-02,ses-03,0,0.5164835164835165,0.5125968992248062,0.5117073170731707,0.5237403100775194,0.9307659268379213,0.6183504580115604,0.2638087063045292,147,37,91,56,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-004_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-005,ses-01+ses-02,ses-03,0,0.5806451612903226,0.5802497687326549,0.5798679485694429,0.5878815911193339,0.9046887755393982,0.5830606441905791,0.1704962689389464,155,39,93,38,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-005_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-006,ses-01+ses-02,ses-03,0,0.4526315789473684,0.4525709219858156,0.4525709219858156,0.4193262411347517,3.4971134662628174,0.974060712771751,0.4740243064729791,149,38,95,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-006_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-007,ses-01+ses-02,ses-03,0,0.5729166666666666,0.5729166666666667,0.5706337951347223,0.5512152777777778,0.732596218585968,0.5342867464343136,0.1942092279593149,160,40,96,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-007_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-008,ses-01+ses-02,ses-03,0,0.6629213483146067,0.6654040404040404,0.6468253968253967,0.7303030303030303,0.7221742868423462,0.4667098997314263,0.1376200700074099,155,39,89,27,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-008_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-009,ses-01+ses-02,ses-03,0,0.51,0.51,0.5039983804028747,0.5024000000000001,0.8176364302635193,0.5675986791090375,0.1217602908611297,158,40,100,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-009_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-010,ses-01+ses-02,ses-03,0,0.43,0.43,0.4086523498288204,0.4708,0.7766399383544922,0.5716363231287536,0.2050958657264709,146,37,100,9,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-010_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-011,ses-01+ses-02,ses-03,0,0.52,0.52,0.5039272426622571,0.522,0.7117213606834412,0.5158376961352797,0.1549891346693039,155,39,100,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-011_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-012,ses-01+ses-02,ses-03,0,0.5567010309278351,0.5539965986394558,0.5223863506240696,0.5429421768707483,0.6879594326019287,0.4957310232789917,0.087275387700071,152,39,97,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-012_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-013,ses-01+ses-02,ses-03,0,0.86,0.86,0.8599439775910365,0.8936000000000001,0.485304057598114,0.2472233625250642,0.1376224052906036,155,39,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-013_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-014,ses-01+ses-02,ses-03,0,0.532608695652174,0.5355956336022781,0.5325534680373389,0.5980066445182725,0.6769776344299316,0.4858729902261632,0.1267802592204964,156,39,92,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-014_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-015,ses-01+ses-02,ses-03,0,0.4941176470588235,0.5228539576365663,0.4418995266452893,0.4654403567447046,0.8066219687461853,0.599139411744695,0.2221239973517025,156,39,85,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-015_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-016,ses-01+ses-02,ses-03,0,0.51,0.51,0.4322789943227899,0.5359999999999999,0.7355160713195801,0.5355971883059957,0.1254321426153183,160,40,100,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-016_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-017,ses-01+ses-02,ses-03,0,0.5714285714285714,0.5729166666666667,0.5698160535117056,0.6162500000000001,0.7757418155670166,0.5370029465910033,0.1575116229300596,160,40,98,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-017_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-018,ses-01+ses-02,ses-03,0,0.41,0.41,0.3879033094719369,0.4599999999999999,0.757718026638031,0.5624558706227785,0.2303136408329009,155,39,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-018_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-019,ses-01+ses-02,ses-03,0,0.5425531914893617,0.5358276643990929,0.527085527085527,0.563718820861678,0.691843569278717,0.498357518495692,0.0638125538825989,152,38,94,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-019_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-020,ses-01+ses-02,ses-03,0,0.47,0.47,0.4699469946994699,0.4811999999999999,2.708184003829956,1.0270140069293283,0.5197527027130127,151,38,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-020_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-021,ses-01+ses-02,ses-03,0,0.6021505376344086,0.5985198889916744,0.5487213114754098,0.8769657724329324,0.5877584218978882,0.409594495403192,0.1547913269330096,154,39,93,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-021_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-022,ses-01+ses-02,ses-03,0,0.57,0.5700000000000001,0.5647332725984411,0.5660000000000001,0.9057430028915404,0.603944578893428,0.233317950963974,149,38,100,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-022_ses01ses02-to-ses-03_seed2.pt,ok,
multisource_0102_to_03,deepconvnet,2,sub-023,ses-01+ses-02,ses-03,0,0.6868686868686869,0.6883673469387755,0.680478917230609,0.7783673469387755,0.669856607913971,0.3958134238800482,0.0854852988262369,152,38,99,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/shu/session_multisource_v1/deepconvnet/multisource_sub-023_ses01ses02-to-ses-03_seed2.pt,ok,
