method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
filterbank_reweighting,ses-02->ses-04,5,375,0.5177642734983342,0.0037823585324698083,0.5186120616540879,0.003984108632084132,0.44294084102196446,0.005537811095111959,0.5367885135448557,0.004208271826444611,0.9201117922465005,0.03888399455698341,0.582509899949889,0.01080404871778474,0.1744644786303468,0.007039671659219523
filterbank_reweighting,ses-02->ses-05,5,375,0.5143132018246673,0.002598431603883919,0.513696201872857,0.003234137794163436,0.440712242357428,0.0055119858975498,0.5318832405936358,0.0042726550343000595,0.9806687795817852,0.02605998551538978,0.590506432577081,0.007197415286412146,0.17573416583647403,0.0041761577580901165
filterbank_reweighting,ses-03->ses-01,5,375,0.5141356621964216,0.002683604443575482,0.5137111351384972,0.0028205613841027558,0.44773407900276807,0.006656707645967089,0.5229615905480974,0.002416108572849611,0.8666159038543702,0.031092321788481,0.5697017506915198,0.0038287727512152725,0.15979863749656895,0.004636611388937193
filterbank_reweighting,ses-03->ses-02,5,375,0.5054565813240743,0.003637384076425476,0.5051553093674701,0.003501286046197917,0.4450370575921959,0.005825067240357816,0.5093142672207794,0.008802693560717032,0.9314380127588908,0.05899844791764174,0.5830857187901543,0.0092540126030146,0.17364314489675786,0.0049882458823979955
filterbank_reweighting,ses-03->ses-04,5,375,0.5027771384548262,0.005023917614005996,0.5025756287265938,0.0047037184758216615,0.43343528958286637,0.008281788391229639,0.5075033873481122,0.00736876060603567,0.9249697825113934,0.050800777471954384,0.5826792643153658,0.004881703092905136,0.17110942936424878,0.0034548337382342086
filterbank_reweighting,ses-03->ses-05,5,375,0.5076795023030305,0.0044880661798424515,0.5076670104786574,0.004837531049658056,0.43854004374699895,0.008950198215548833,0.516801751501798,0.007446054180311247,0.9638906846046448,0.1155383792256768,0.5845953301315701,0.009134944110167168,0.17388800809727792,0.005233374364784772
filterbank_reweighting,ses-04->ses-01,5,375,0.5157755006322405,0.004494413591391456,0.5160477227371534,0.00458649617901056,0.4487552076403161,0.011510381726892047,0.5232747043473154,0.006130572628773832,1.1060474926630657,0.032161282846482786,0.5915535205196621,0.0077645823749593924,0.1813587973999427,0.00988108151293314
filterbank_reweighting,ses-04->ses-02,5,375,0.5273217451637797,0.0020491013741845377,0.5263524659938803,0.0020808067028160932,0.46945328997173547,0.009687430508743235,0.5404270485528692,0.005390013821273856,0.9898721364736558,0.05480163410915012,0.5780535339144205,0.006468779158438162,0.17786512079220623,0.00693731930210025
filterbank_reweighting,ses-04->ses-03,5,375,0.506329605487936,0.002884721891213163,0.5063119013037078,0.0031527445896408885,0.44231694632171675,0.004324337672217104,0.5136030298280739,0.0047530918751543085,1.0931645264625547,0.049996606326986125,0.6069961849708041,0.010103934457513545,0.1923024197865742,0.009625672932928377
filterbank_reweighting,ses-04->ses-05,5,375,0.5244938529355747,0.008040870382654358,0.5239337552321226,0.0077134153097930145,0.4640562390304111,0.010351775472034558,0.5372681797322797,0.009881028055240295,1.048069556410114,0.04251680464022989,0.5765001265212145,0.009919048257934132,0.17243011827174648,0.008904950397738596
