Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods riemannian_alignment --models fbcnet --seeds 2 --protocols single,multi --tag-suffix riemannian_alignment_fbcnet_s2
Node   : gpu01 | Start: Tue Jun  9 10:16:44 CST 2026
Tue Jun  9 10:16:45 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:21:00.0 Off |                  Off |
| 74%   47C    P0             80W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 10:16:48 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 10:16:48 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['riemannian_alignment'] | models=['fbcnet'] | seeds=[2] | groups=['single', 'multi'] | tasks=335
2026-06-09 10:17:00 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-001_ses01-to-ses02 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 10:39:09 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-022_ses03-to-ses02 seed=2 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 10:39:22 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-023_ses02-to-ses03 seed=2 acc=0.8700 (ntr=160 nval=40 nte=200)
2026-06-09 10:39:40 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-023_ses03-to-ses02 seed=2 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 10:39:57 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses01-to-ses02 seed=2 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 10:40:15 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses01-to-ses03 seed=2 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 10:40:33 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses02-to-ses01 seed=2 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 10:40:51 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses02-to-ses03 seed=2 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 10:41:02 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses03-to-ses01 seed=2 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 10:41:13 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-025_ses03-to-ses02 seed=2 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 10:41:22 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-026_ses02-to-ses03 seed=2 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 10:41:39 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-026_ses03-to-ses02 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 10:41:54 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses01-to-ses02 seed=2 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 10:42:09 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses01-to-ses03 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 10:42:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses02-to-ses01 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 10:42:26 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses02-to-ses03 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 10:42:44 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses03-to-ses01 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 10:43:01 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-027_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 10:43:12 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses01-to-ses02 seed=2 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 10:43:23 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses01-to-ses03 seed=2 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 10:43:40 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses02-to-ses01 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 10:43:56 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses02-to-ses03 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 10:44:09 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses03-to-ses01 seed=2 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 10:44:21 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-028_ses03-to-ses02 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 10:44:33 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses01-to-ses02 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 10:44:45 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses01-to-ses03 seed=2 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 10:45:03 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses02-to-ses01 seed=2 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 10:45:21 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses02-to-ses03 seed=2 acc=0.9750 (ntr=160 nval=40 nte=200)
2026-06-09 10:45:38 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses03-to-ses01 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 10:45:56 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-029_ses03-to-ses02 seed=2 acc=0.9850 (ntr=160 nval=40 nte=200)
2026-06-09 10:46:07 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses01-to-ses02 seed=2 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 10:46:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses01-to-ses03 seed=2 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 10:46:28 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses02-to-ses01 seed=2 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 10:46:38 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses02-to-ses03 seed=2 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 10:46:56 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses03-to-ses01 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:14 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-030_ses03-to-ses02 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:27 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses01-to-ses02 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:39 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses01-to-ses03 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:46 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses02-to-ses01 seed=2 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:52 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses02-to-ses03 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 10:47:59 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 10:48:06 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-031_ses03-to-ses02 seed=2 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 10:48:16 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-032_ses01-to-ses03 seed=2 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 10:48:26 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-032_ses03-to-ses01 seed=2 acc=0.6650 (ntr=160 nval=40 nte=200)
2026-06-09 10:48:38 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses01-to-ses02 seed=2 acc=0.9500 (ntr=160 nval=40 nte=200)
2026-06-09 10:48:49 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses01-to-ses03 seed=2 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:06 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses02-to-ses01 seed=2 acc=0.9650 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:23 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses02-to-ses03 seed=2 acc=0.9650 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:32 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses03-to-ses01 seed=2 acc=0.9050 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:42 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-033_ses03-to-ses02 seed=2 acc=0.9150 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:49 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses01-to-ses02 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 10:49:56 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses01-to-ses03 seed=2 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:08 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses02-to-ses01 seed=2 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:19 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses02-to-ses03 seed=2 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:25 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses03-to-ses01 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:32 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-034_ses03-to-ses02 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:45 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses01-to-ses02 seed=2 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 10:50:57 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses01-to-ses03 seed=2 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 10:51:09 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses02-to-ses01 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 10:51:21 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses02-to-ses03 seed=2 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 10:51:29 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses03-to-ses01 seed=2 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 10:51:37 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-035_ses03-to-ses02 seed=2 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 10:51:55 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses01-to-ses02 seed=2 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 10:52:12 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses01-to-ses03 seed=2 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 10:52:29 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses02-to-ses01 seed=2 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 10:52:47 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses02-to-ses03 seed=2 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:04 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses03-to-ses01 seed=2 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:21 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-036_ses03-to-ses02 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:30 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses01-to-ses02 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:38 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses01-to-ses03 seed=2 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:46 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses02-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 10:53:53 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses02-to-ses03 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 10:54:05 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses03-to-ses01 seed=2 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 10:54:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-037_ses03-to-ses02 seed=2 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 10:54:25 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses01-to-ses02 seed=2 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 10:54:32 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses01-to-ses03 seed=2 acc=0.4600 (ntr=160 nval=40 nte=200)
2026-06-09 10:54:48 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses02-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:03 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses02-to-ses03 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:10 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses03-to-ses01 seed=2 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-038_ses03-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:34 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses01-to-ses02 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:52 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses01-to-ses03 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 10:55:58 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses02-to-ses01 seed=2 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 10:56:04 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses02-to-ses03 seed=2 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 10:56:14 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses03-to-ses01 seed=2 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 10:56:25 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-039_ses03-to-ses02 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 10:56:41 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses01-to-ses02 seed=2 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 10:56:56 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses01-to-ses03 seed=2 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 10:57:06 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses02-to-ses01 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 10:57:16 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses02-to-ses03 seed=2 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 10:57:33 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses03-to-ses01 seed=2 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 10:57:51 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-040_ses03-to-ses02 seed=2 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 10:58:09 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses01-to-ses02 seed=2 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 10:58:27 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses01-to-ses03 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 10:58:40 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses02-to-ses01 seed=2 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 10:58:52 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses02-to-ses03 seed=2 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 10:59:10 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses03-to-ses01 seed=2 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 10:59:28 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-041_ses03-to-ses02 seed=2 acc=0.9150 (ntr=160 nval=40 nte=200)
2026-06-09 10:59:38 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses01-to-ses02 seed=2 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 10:59:48 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses01-to-ses03 seed=2 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 10:59:57 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses02-to-ses01 seed=2 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 11:00:06 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses02-to-ses03 seed=2 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 11:00:12 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses03-to-ses01 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:00:18 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-042_ses03-to-ses02 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:00:36 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses01-to-ses02 seed=2 acc=0.9500 (ntr=160 nval=40 nte=200)
2026-06-09 11:00:53 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses01-to-ses03 seed=2 acc=0.9700 (ntr=160 nval=40 nte=200)
2026-06-09 11:01:11 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses02-to-ses01 seed=2 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 11:01:29 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses02-to-ses03 seed=2 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 11:01:47 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses03-to-ses01 seed=2 acc=0.9650 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:04 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-043_ses03-to-ses02 seed=2 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:11 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses01-to-ses02 seed=2 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses01-to-ses03 seed=2 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:26 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses02-to-ses01 seed=2 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:36 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses02-to-ses03 seed=2 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:46 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses03-to-ses01 seed=2 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 11:02:57 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-044_ses03-to-ses02 seed=2 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 11:03:11 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses01-to-ses02 seed=2 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 11:03:25 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses01-to-ses03 seed=2 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 11:03:41 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses02-to-ses01 seed=2 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 11:03:57 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses02-to-ses03 seed=2 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 11:04:13 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses03-to-ses01 seed=2 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 11:04:29 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-045_ses03-to-ses02 seed=2 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 11:04:46 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses01-to-ses02 seed=2 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 11:05:04 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses01-to-ses03 seed=2 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 11:05:22 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses02-to-ses01 seed=2 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 11:05:40 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses02-to-ses03 seed=2 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 11:05:58 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses03-to-ses01 seed=2 acc=0.9200 (ntr=160 nval=40 nte=200)
2026-06-09 11:06:16 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-046_ses03-to-ses02 seed=2 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 11:06:26 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses01-to-ses02 seed=2 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 11:06:37 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses01-to-ses03 seed=2 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 11:06:50 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses02-to-ses01 seed=2 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 11:07:02 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses02-to-ses03 seed=2 acc=0.8400 (ntr=160 nval=40 nte=200)
2026-06-09 11:07:21 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses03-to-ses01 seed=2 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 11:07:39 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-047_ses03-to-ses02 seed=2 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 11:07:46 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses01-to-ses02 seed=2 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 11:07:54 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses01-to-ses03 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 11:08:05 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses02-to-ses01 seed=2 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 11:08:17 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses02-to-ses03 seed=2 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 11:08:32 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses03-to-ses01 seed=2 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 11:08:47 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-048_ses03-to-ses02 seed=2 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 11:08:53 | INFO    | train_session_alignment | [align] riemannian_alignment   fbcnet      single_sub-049_ses01-to-ses02 seed=2 acc=0.5700 (ntr=160 nval=40 nte=200)
