Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods bn_statistics_adaptation --models deepconvnet --seeds 0 --protocols single,multi --tag-suffix bn_statistics_adaptation_deepconvnet_s0
Node   : gpu01 | Start: Tue Jun  9 12:22:00 CST 2026
Tue Jun  9 12:22:00 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:41:00.0 Off |                  Off |
| 36%   44C    P0             57W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 12:22:04 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 12:22:04 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['bn_statistics_adaptation'] | models=['deepconvnet'] | seeds=[0] | groups=['single', 'multi'] | tasks=335
2026-06-09 12:22:11 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-001_ses01-to-ses02 seed=0 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 12:41:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-022_ses02-to-ses01 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 12:41:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-022_ses02-to-ses03 seed=0 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 12:41:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-022_ses03-to-ses01 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 12:41:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-022_ses03-to-ses02 seed=0 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-023_ses02-to-ses03 seed=0 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:12 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-023_ses03-to-ses02 seed=0 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses01-to-ses02 seed=0 acc=0.8650 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:23 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses01-to-ses03 seed=0 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses02-to-ses01 seed=0 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses02-to-ses03 seed=0 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 12:42:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses03-to-ses01 seed=0 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:01 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-025_ses03-to-ses02 seed=0 acc=0.8650 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-026_ses02-to-ses03 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-026_ses03-to-ses02 seed=0 acc=0.9150 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:25 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses01-to-ses02 seed=0 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:35 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses01-to-ses03 seed=0 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:41 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses02-to-ses01 seed=0 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses02-to-ses03 seed=0 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 12:43:56 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses03-to-ses01 seed=0 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-027_ses03-to-ses02 seed=0 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses01-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses01-to-ses03 seed=0 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses02-to-ses01 seed=0 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses02-to-ses03 seed=0 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses03-to-ses01 seed=0 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 12:44:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-028_ses03-to-ses02 seed=0 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses01-to-ses02 seed=0 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:16 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses01-to-ses03 seed=0 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses02-to-ses01 seed=0 acc=0.3250 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses02-to-ses03 seed=0 acc=0.9400 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses03-to-ses01 seed=0 acc=0.4550 (ntr=160 nval=40 nte=200)
2026-06-09 12:45:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-029_ses03-to-ses02 seed=0 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses01-to-ses02 seed=0 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses01-to-ses03 seed=0 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses02-to-ses01 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses02-to-ses03 seed=0 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:32 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses03-to-ses01 seed=0 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-030_ses03-to-ses02 seed=0 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses01-to-ses02 seed=0 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 12:46:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses01-to-ses03 seed=0 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses02-to-ses01 seed=0 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses02-to-ses03 seed=0 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:22 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses03-to-ses01 seed=0 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-031_ses03-to-ses02 seed=0 acc=0.8100 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:36 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-032_ses01-to-ses03 seed=0 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:43 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-032_ses03-to-ses01 seed=0 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:50 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses01-to-ses02 seed=0 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 12:47:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses01-to-ses03 seed=0 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 12:48:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses02-to-ses01 seed=0 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 12:48:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses02-to-ses03 seed=0 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 12:48:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses03-to-ses01 seed=0 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 12:48:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-033_ses03-to-ses02 seed=0 acc=0.8650 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses01-to-ses02 seed=0 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:12 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses01-to-ses03 seed=0 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses02-to-ses01 seed=0 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:31 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses02-to-ses03 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses03-to-ses01 seed=0 acc=0.7400 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:50 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-034_ses03-to-ses02 seed=0 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 12:49:59 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses01-to-ses02 seed=0 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses01-to-ses03 seed=0 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:18 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses02-to-ses01 seed=0 acc=0.9850 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses02-to-ses03 seed=0 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:34 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses03-to-ses01 seed=0 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:39 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-035_ses03-to-ses02 seed=0 acc=0.7700 (ntr=160 nval=40 nte=200)
2026-06-09 12:50:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses01-to-ses02 seed=0 acc=0.9300 (ntr=160 nval=40 nte=200)
2026-06-09 12:51:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses01-to-ses03 seed=0 acc=0.9800 (ntr=160 nval=40 nte=200)
2026-06-09 12:51:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses02-to-ses01 seed=0 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 12:51:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses02-to-ses03 seed=0 acc=0.9800 (ntr=160 nval=40 nte=200)
2026-06-09 12:51:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses03-to-ses01 seed=0 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 12:51:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-036_ses03-to-ses02 seed=0 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 12:52:18 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses01-to-ses02 seed=0 acc=0.9050 (ntr=160 nval=40 nte=200)
2026-06-09 12:52:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses01-to-ses03 seed=0 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 12:52:47 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses02-to-ses01 seed=0 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 12:52:53 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses02-to-ses03 seed=0 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:01 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses03-to-ses01 seed=0 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-037_ses03-to-ses02 seed=0 acc=0.9050 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses01-to-ses02 seed=0 acc=0.3800 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses01-to-ses03 seed=0 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses02-to-ses01 seed=0 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:35 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses02-to-ses03 seed=0 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses03-to-ses01 seed=0 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 12:53:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-038_ses03-to-ses02 seed=0 acc=0.4350 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:07 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses01-to-ses02 seed=0 acc=0.4450 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses01-to-ses03 seed=0 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses02-to-ses01 seed=0 acc=0.4050 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses02-to-ses03 seed=0 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses03-to-ses01 seed=0 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-039_ses03-to-ses02 seed=0 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses01-to-ses02 seed=0 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses01-to-ses03 seed=0 acc=0.7650 (ntr=160 nval=40 nte=200)
2026-06-09 12:54:57 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses02-to-ses01 seed=0 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:02 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses02-to-ses03 seed=0 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:08 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses03-to-ses01 seed=0 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-040_ses03-to-ses02 seed=0 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses01-to-ses02 seed=0 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:26 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses01-to-ses03 seed=0 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:33 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses02-to-ses01 seed=0 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:40 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses02-to-ses03 seed=0 acc=0.8250 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:46 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses03-to-ses01 seed=0 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 12:55:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-041_ses03-to-ses02 seed=0 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:03 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses01-to-ses02 seed=0 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:14 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses01-to-ses03 seed=0 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses02-to-ses01 seed=0 acc=0.6550 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:27 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses02-to-ses03 seed=0 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:34 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses03-to-ses01 seed=0 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:41 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-042_ses03-to-ses02 seed=0 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 12:56:54 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses01-to-ses02 seed=0 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 12:57:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses01-to-ses03 seed=0 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 12:57:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses02-to-ses01 seed=0 acc=0.9700 (ntr=160 nval=40 nte=200)
2026-06-09 12:57:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses02-to-ses03 seed=0 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses03-to-ses01 seed=0 acc=0.9700 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-043_ses03-to-ses02 seed=0 acc=0.9300 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:23 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses01-to-ses02 seed=0 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:29 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses01-to-ses03 seed=0 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:37 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses02-to-ses01 seed=0 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses02-to-ses03 seed=0 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:51 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses03-to-ses01 seed=0 acc=0.6500 (ntr=160 nval=40 nte=200)
2026-06-09 12:58:58 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-044_ses03-to-ses02 seed=0 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:06 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses01-to-ses02 seed=0 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:15 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses01-to-ses03 seed=0 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:21 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses02-to-ses01 seed=0 acc=0.6750 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses02-to-ses03 seed=0 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses03-to-ses01 seed=0 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 12:59:48 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-045_ses03-to-ses02 seed=0 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 13:00:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses01-to-ses02 seed=0 acc=0.9500 (ntr=160 nval=40 nte=200)
2026-06-09 13:00:20 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses01-to-ses03 seed=0 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 13:00:42 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses02-to-ses01 seed=0 acc=0.9650 (ntr=160 nval=40 nte=200)
2026-06-09 13:01:04 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses02-to-ses03 seed=0 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 13:01:24 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses03-to-ses01 seed=0 acc=0.9800 (ntr=160 nval=40 nte=200)
2026-06-09 13:01:44 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-046_ses03-to-ses02 seed=0 acc=0.9750 (ntr=160 nval=40 nte=200)
2026-06-09 13:01:52 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses01-to-ses02 seed=0 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:00 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses01-to-ses03 seed=0 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:09 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses02-to-ses01 seed=0 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:17 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses02-to-ses03 seed=0 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:28 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses03-to-ses01 seed=0 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:38 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-047_ses03-to-ses02 seed=0 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 13:02:45 | INFO    | train_session_alignment | [align] bn_statistics_adaptation deepconvnet single_sub-048_ses01-to-ses02 seed=0 acc=0.8450 (ntr=160 nval=40 nte=200)
