Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods filterbank_reweighting --models fbcnet --seeds 3 --protocols single,multi --tag-suffix filterbank_reweighting_fbcnet_s3
Node   : gpu01 | Start: Tue Jun  9 18:12:13 CST 2026
Tue Jun  9 18:12:14 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:61:00.0 Off |                  Off |
| 34%   44C    P0             58W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 18:12:17 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 18:12:17 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['filterbank_reweighting'] | models=['fbcnet'] | seeds=[3] | groups=['single', 'multi'] | tasks=335
2026-06-09 18:12:29 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-001_ses01-to-ses02 seed=3 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 18:29:31 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-022_ses03-to-ses02 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 18:29:41 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-023_ses02-to-ses03 seed=3 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 18:29:50 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-023_ses03-to-ses02 seed=3 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:02 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses01-to-ses02 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:14 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses01-to-ses03 seed=3 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:24 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses02-to-ses01 seed=3 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:34 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses02-to-ses03 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:41 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses03-to-ses01 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:30:48 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-025_ses03-to-ses02 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:01 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-026_ses02-to-ses03 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:11 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-026_ses03-to-ses02 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:16 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses01-to-ses02 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:21 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses01-to-ses03 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:28 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses02-to-ses01 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:34 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses02-to-ses03 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:45 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses03-to-ses01 seed=3 acc=0.5000 (ntr=160 nval=40 nte=200)
2026-06-09 18:31:56 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-027_ses03-to-ses02 seed=3 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 18:32:06 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses01-to-ses02 seed=3 acc=0.7100 (ntr=160 nval=40 nte=200)
2026-06-09 18:32:15 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses01-to-ses03 seed=3 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 18:32:26 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses02-to-ses01 seed=3 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 18:32:38 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses02-to-ses03 seed=3 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 18:32:52 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses03-to-ses01 seed=3 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:06 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-028_ses03-to-ses02 seed=3 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:15 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses01-to-ses02 seed=3 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:23 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses01-to-ses03 seed=3 acc=0.6850 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:36 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses02-to-ses01 seed=3 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:49 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses02-to-ses03 seed=3 acc=0.8700 (ntr=160 nval=40 nte=200)
2026-06-09 18:33:56 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses03-to-ses01 seed=3 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:04 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-029_ses03-to-ses02 seed=3 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:11 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses01-to-ses02 seed=3 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:18 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses01-to-ses03 seed=3 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:30 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses02-to-ses01 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:42 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses02-to-ses03 seed=3 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:51 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses03-to-ses01 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 18:34:59 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-030_ses03-to-ses02 seed=3 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:06 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses01-to-ses02 seed=3 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:13 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses01-to-ses03 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:19 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses02-to-ses01 seed=3 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:26 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses02-to-ses03 seed=3 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:34 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses03-to-ses01 seed=3 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:41 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-031_ses03-to-ses02 seed=3 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 18:35:56 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-032_ses01-to-ses03 seed=3 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:02 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-032_ses03-to-ses01 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:13 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses01-to-ses02 seed=3 acc=0.8300 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:24 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses01-to-ses03 seed=3 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:35 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses02-to-ses01 seed=3 acc=0.9700 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:46 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses02-to-ses03 seed=3 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 18:36:55 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses03-to-ses01 seed=3 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:05 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-033_ses03-to-ses02 seed=3 acc=0.8200 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:12 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses01-to-ses02 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:19 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses01-to-ses03 seed=3 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:29 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses02-to-ses01 seed=3 acc=0.5250 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:39 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses02-to-ses03 seed=3 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:45 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses03-to-ses01 seed=3 acc=0.4350 (ntr=160 nval=40 nte=200)
2026-06-09 18:37:51 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-034_ses03-to-ses02 seed=3 acc=0.6050 (ntr=160 nval=40 nte=200)
2026-06-09 18:38:06 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses01-to-ses02 seed=3 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 18:38:20 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses01-to-ses03 seed=3 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 18:38:29 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses02-to-ses01 seed=3 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 18:38:37 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses02-to-ses03 seed=3 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 18:38:49 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses03-to-ses01 seed=3 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:01 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-035_ses03-to-ses02 seed=3 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:11 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses01-to-ses02 seed=3 acc=0.8450 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:22 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses01-to-ses03 seed=3 acc=0.9100 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:31 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses02-to-ses01 seed=3 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:41 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses02-to-ses03 seed=3 acc=0.9050 (ntr=160 nval=40 nte=200)
2026-06-09 18:39:55 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses03-to-ses01 seed=3 acc=0.7900 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:10 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-036_ses03-to-ses02 seed=3 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:15 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses01-to-ses02 seed=3 acc=0.4850 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:19 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses01-to-ses03 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:28 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses02-to-ses01 seed=3 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:37 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses02-to-ses03 seed=3 acc=0.7250 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:46 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses03-to-ses01 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:40:55 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-037_ses03-to-ses02 seed=3 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:02 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses01-to-ses02 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:08 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses01-to-ses03 seed=3 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:18 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses02-to-ses01 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:28 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses02-to-ses03 seed=3 acc=0.5450 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:34 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses03-to-ses01 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:39 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-038_ses03-to-ses02 seed=3 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:48 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses01-to-ses02 seed=3 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 18:41:57 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses01-to-ses03 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 18:42:08 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses02-to-ses01 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:42:20 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses02-to-ses03 seed=3 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 18:42:33 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses03-to-ses01 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 18:42:47 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-039_ses03-to-ses02 seed=3 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 18:42:56 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses01-to-ses02 seed=3 acc=0.6300 (ntr=160 nval=40 nte=200)
2026-06-09 18:43:05 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses01-to-ses03 seed=3 acc=0.6350 (ntr=160 nval=40 nte=200)
2026-06-09 18:43:15 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses02-to-ses01 seed=3 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 18:43:25 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses02-to-ses03 seed=3 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 18:43:40 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses03-to-ses01 seed=3 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 18:43:55 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-040_ses03-to-ses02 seed=3 acc=0.6950 (ntr=160 nval=40 nte=200)
2026-06-09 18:44:06 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses01-to-ses02 seed=3 acc=0.6600 (ntr=160 nval=40 nte=200)
2026-06-09 18:44:17 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses01-to-ses03 seed=3 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 18:44:28 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses02-to-ses01 seed=3 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 18:44:40 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses02-to-ses03 seed=3 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 18:44:55 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses03-to-ses01 seed=3 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:10 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-041_ses03-to-ses02 seed=3 acc=0.8400 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:20 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses01-to-ses02 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:31 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses01-to-ses03 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:36 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses02-to-ses01 seed=3 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:41 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses02-to-ses03 seed=3 acc=0.5500 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:47 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses03-to-ses01 seed=3 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 18:45:52 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-042_ses03-to-ses02 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 18:46:08 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses01-to-ses02 seed=3 acc=0.9200 (ntr=160 nval=40 nte=200)
2026-06-09 18:46:23 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses01-to-ses03 seed=3 acc=0.9850 (ntr=160 nval=40 nte=200)
2026-06-09 18:46:37 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses02-to-ses01 seed=3 acc=0.9600 (ntr=160 nval=40 nte=200)
2026-06-09 18:46:52 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses02-to-ses03 seed=3 acc=0.9450 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:07 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses03-to-ses01 seed=3 acc=0.9500 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:22 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-043_ses03-to-ses02 seed=3 acc=0.9150 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:27 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses01-to-ses02 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:32 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses01-to-ses03 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:40 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses02-to-ses01 seed=3 acc=0.4900 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:48 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses02-to-ses03 seed=3 acc=0.5550 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:54 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses03-to-ses01 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:47:59 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-044_ses03-to-ses02 seed=3 acc=0.5200 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:07 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses01-to-ses02 seed=3 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:16 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses01-to-ses03 seed=3 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:25 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses02-to-ses01 seed=3 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:33 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses02-to-ses03 seed=3 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:42 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses03-to-ses01 seed=3 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 18:48:51 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-045_ses03-to-ses02 seed=3 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 18:49:04 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses01-to-ses02 seed=3 acc=0.9200 (ntr=160 nval=40 nte=200)
2026-06-09 18:49:17 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses01-to-ses03 seed=3 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 18:49:30 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses02-to-ses01 seed=3 acc=0.8900 (ntr=160 nval=40 nte=200)
2026-06-09 18:49:42 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses02-to-ses03 seed=3 acc=0.8950 (ntr=160 nval=40 nte=200)
2026-06-09 18:49:54 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses03-to-ses01 seed=3 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 18:50:07 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-046_ses03-to-ses02 seed=3 acc=0.8850 (ntr=160 nval=40 nte=200)
2026-06-09 18:50:17 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses01-to-ses02 seed=3 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 18:50:27 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses01-to-ses03 seed=3 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 18:50:37 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses02-to-ses01 seed=3 acc=0.7450 (ntr=160 nval=40 nte=200)
2026-06-09 18:50:46 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses02-to-ses03 seed=3 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:00 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses03-to-ses01 seed=3 acc=0.8150 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:14 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-047_ses03-to-ses02 seed=3 acc=0.8000 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:20 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses01-to-ses02 seed=3 acc=0.5600 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:26 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses01-to-ses03 seed=3 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:32 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses02-to-ses01 seed=3 acc=0.5400 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:38 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses02-to-ses03 seed=3 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 18:51:53 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses03-to-ses01 seed=3 acc=0.6200 (ntr=160 nval=40 nte=200)
2026-06-09 18:52:08 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-048_ses03-to-ses02 seed=3 acc=0.6000 (ntr=160 nval=40 nte=200)
2026-06-09 18:52:17 | INFO    | train_session_alignment | [align] filterbank_reweighting fbcnet      single_sub-049_ses01-to-ses02 seed=3 acc=0.5150 (ntr=160 nval=40 nte=200)
